Number_of_casualties,minute,Age_band_of_driver,Number_of_vehicles_involved,Light_conditions,Day_of_week,Types_of_Junction,session,hour,Lanes_or_Medians,Accident_severity
3.273654488758988,25.24211517041367,0.7578848295863293,1.0,0.0,0.2421151704136707,6.3936921363309365,1.726345511241012,18.452691022482025,2.0,0.0
3.6557931633010696,25.114735612232977,0.8852643877670232,1.0,0.0,0.11473561223297679,6.291788489786382,1.3442068366989304,17.68841367339786,2.0,0.0
2.554829611369483,25.48172346287684,0.518276537123161,1.0,0.0,0.481723462876839,6.585378770301471,2.445170388630517,19.890340777261034,2.0,0.0
2.6039925586750137,28.13865674490002,0.0,1.5346641862250046,0.0,2.069328372450009,3.7920148826499727,4.0,22.465335813774995,2.0,0.0
2.316455618363117,25.561181460545626,0.4388185394543723,1.0,0.0,0.5611814605456277,6.648945168436502,2.683544381636883,20.367088763273767,2.0,0.0
1.0,21.68059959377961,0.0,1.0,0.0,1.0,7.0,4.0,21.920149898444905,0.920149898444903,0.0
1.0864922256930734,25.971169258102307,0.02883074189769108,1.0,0.0,0.9711692581023089,6.976935406481847,3.9135077743069266,22.827015548613854,2.0,0.0
2.742003380631577,25.41933220645614,0.580667793543859,1.0,0.0,0.419332206456141,6.535465765164913,2.257996619368423,19.515993238736847,2.0,0.0
2.926899804022522,25.357700065325826,0.642299934674174,1.0,0.0,0.357700065325826,6.486160052260661,2.073100195977478,19.146200391954956,2.0,0.0
3.994238025215381,29.99231736695384,0.0,1.9980793417384604,0.0,2.9961586834769207,1.0115239495692379,4.0,22.00192065826154,2.0,0.0
1.0,23.782349524126126,0.0,1.0,0.0,1.0,7.0,4.0,22.445587381031533,1.4455873810315316,0.0
3.789590974419734,25.07013634186009,0.9298636581399113,1.0,0.0,0.07013634186008866,6.256109073488071,1.2104090255802662,17.42081805116053,2.0,0.0
3.61058445431978,29.480779272426375,0.0,1.8701948181065933,0.0,2.7403896362131865,1.7788310913604404,4.0,22.129805181893406,2.0,0.0
2.285947819309951,25.571350726896682,0.428649273103317,1.0,0.0,0.571350726896683,6.657080581517347,2.714052180690049,20.428104361380097,2.0,0.0
1.0,19.67833983658693,0.0,1.0,0.0,1.0,7.0,4.0,21.419584959146732,0.41958495914673266,0.0
1.0,21.694191813721524,0.0,1.0,0.0,1.0,7.0,4.0,21.923547953430383,0.9235479534303814,0.0
1.327421368441545,25.89085954385282,0.10914045614718171,1.0,0.0,0.8908595438528183,6.912687635082254,3.672578631558455,22.34515726311691,2.0,0.0
1.2049037204536779,25.931698759848775,0.06830124015122596,1.0,0.0,0.931698759848774,6.945359007879019,3.795096279546322,22.590192559092642,2.0,0.0
1.0,23.94076960849023,0.0,1.0,0.0,1.0,7.0,4.0,22.485192402122557,1.4851924021225569,0.0
1.8947928744765616,25.70173570850781,0.29826429149218725,1.0,0.0,0.7017357085078127,6.76138856680625,3.1052071255234384,21.210414251046878,2.0,0.0
2.4263811264593516,25.52453962451355,0.4754603754864506,1.0,0.0,0.5245396245135494,6.6196316996108395,2.5736188735406484,20.147237747081295,2.0,0.0
2.2969872960887816,27.72931639478504,0.0,1.4323290986962605,0.0,1.864658197392521,4.406025407822437,4.0,22.56767090130374,2.0,0.0
1.6793458712659963,25.77355137624467,0.22644862375533215,1.0,0.0,0.7735513762446679,6.818841100995734,3.3206541287340037,21.64130825746801,2.0,0.0
2.9828355290894235,25.339054823636857,0.6609451763631411,1.0,0.0,0.3390548236368589,6.471243858909487,2.0171644709105765,19.034328941821155,2.0,0.0
3.934034179874442,25.02198860670852,0.9780113932914807,1.0,0.0,0.02198860670851932,6.217590885366816,1.065965820125558,17.131931640251118,2.0,0.0
2.8307970005045147,25.389734333165162,0.6102656668348382,1.0,0.0,0.3897343331651618,6.511787466532129,2.1692029994954853,19.33840599899097,2.0,0.0
1.1777188436551826,26.23695845820691,0.0,1.0592396145517275,0.0,1.118479229103455,6.644562312689635,4.0,22.94076038544827,2.0,0.0
2.0900815974074973,25.636639467530834,0.3633605324691658,1.0,0.0,0.6366394675308342,6.709311574024667,2.9099184025925027,20.819836805185005,2.0,0.0
1.0,23.605575180856103,0.0,1.0,0.0,1.0,7.0,4.0,22.401393795214027,1.401393795214026,0.0
1.4753310971428761,25.841556300952373,0.15844369904762534,1.0,0.0,0.8415563009523747,6.8732450407618995,3.524668902857124,22.04933780571425,2.0,0.0
1.4151704815471842,25.861609839484274,0.13839016051572806,1.0,0.0,0.8616098394842719,6.889287871587418,3.584829518452816,22.16965903690563,2.0,0.0
1.0,24.188883233157746,0.0,1.0,0.0,1.0,7.0,4.0,22.54722080828944,1.5472208082894368,0.0
2.7259926659139557,25.424669111362014,0.5753308886379852,1.0,0.0,0.4246691113620148,6.539735289089612,2.2740073340860443,19.548014668172087,2.0,0.0
1.7713382068848578,27.028450942513143,0.0,1.257112735628286,0.0,1.514225471256572,5.4573235862302845,4.0,22.742887264371713,2.0,0.0
3.908555529095047,25.03048149030165,0.9695185096983491,1.0,0.0,0.030481490301650926,6.224385192241321,1.091444470904953,17.182888941809907,2.0,0.0
1.304820975258739,26.406427967011652,0.0,1.101606991752913,0.0,1.203213983505826,6.390358049482522,4.0,22.898393008247087,2.0,0.0
1.0,24.01535210259412,0.0,1.0,0.0,1.0,7.0,4.0,22.50383802564853,1.50383802564853,0.0
1.0,23.232982646411223,0.0,1.0,0.0,1.0,7.0,4.0,22.308245661602804,1.3082456616028055,0.0
1.0,25.316257523136308,0.0,1.0,0.0,1.0,7.0,4.0,22.829064380784075,1.8290643807840767,0.0
1.0,19.47219959036826,0.0,1.0,0.0,1.0,7.0,4.0,21.368049897592066,0.3680498975920645,0.0
1.8638619404081465,27.151815920544195,0.0,1.2879539801360487,0.0,1.5759079602720976,5.272276119183707,4.0,22.71204601986395,2.0,0.0
2.230690997464846,25.589769667511717,0.4102303324882819,1.0,0.0,0.5897696675117181,6.671815734009375,2.769309002535154,20.538618005070308,2.0,0.0
3.9624445485792856,29.94992606477238,0.0,1.9874815161930952,0.0,2.9749630323861904,1.0751109028414287,4.0,22.012518483806904,2.0,0.0
3.598411760325114,29.46454901376682,0.0,1.8661372534417047,0.0,2.7322745068834093,1.803176479349772,4.0,22.133862746558297,2.0,0.0
1.8979700980441137,25.700676633985296,0.29932336601470455,1.0,0.0,0.7006766339852954,6.7605413071882365,3.1020299019558863,21.204059803911772,2.0,0.0
1.0566050898639778,25.981131636712007,0.018868363287992573,1.0,0.0,0.9811316367120074,6.984905309369606,3.943394910136022,22.886789820272046,2.0,0.0
1.2284332493918872,26.30457766585585,0.0,1.0761444164639624,0.0,1.1522888329279248,6.543133501216225,4.0,22.92385558353604,2.0,0.0
2.8882490525878053,25.370583649137398,0.6294163508626018,1.0,0.0,0.37058364913739816,6.496466919309919,2.1117509474121947,19.223501894824388,2.0,0.0
2.9447957622707204,25.35173474590976,0.64826525409024,1.0,0.0,0.35173474590975995,6.481387796727808,2.0552042377292796,19.11040847545856,2.0,0.0
1.0,22.518865455122704,0.0,1.0,0.0,1.0,7.0,4.0,22.129716363780677,1.1297163637806757,0.0
1.0,24.513078238449506,0.0,1.0,0.0,1.0,7.0,4.0,22.628269559612377,1.6282695596123762,0.0
1.0,21.596606308735073,0.0,1.0,0.0,1.0,7.0,4.0,21.89915157718377,0.8991515771837681,0.0
3.645041905700606,25.118319364766464,0.8816806352335353,1.0,0.0,0.11831936476646465,6.294655491813172,1.354958094299394,17.70991618859879,2.0,0.0
3.6562467079935335,25.11458443066882,0.8854155693311778,1.0,0.0,0.11458443066882218,6.291667544535058,1.3437532920064665,17.687506584012933,2.0,0.0
1.558791067953805,25.813736310682064,0.18626368931793502,1.0,0.0,0.813736310682065,6.850989048545652,3.441208932046195,21.88241786409239,2.0,0.0
1.5058071828086181,25.831397605730462,0.16860239426953938,1.0,0.0,0.8313976057304606,6.865118084584369,3.494192817191382,21.988385634382762,2.0,0.0
1.789431429183436,27.05257523891125,0.0,1.2631438097278118,0.0,1.5262876194556239,5.421137141633128,4.0,22.73685619027219,2.0,0.0
1.907747368785045,25.697417543738318,0.3025824562616817,1.0,0.0,0.6974175437383183,6.7579340349906545,3.092252631214955,21.18450526242991,2.0,0.0
1.0,24.97716824485358,0.0,1.0,0.0,1.0,7.0,4.0,22.744292061213393,1.7442920612133945,0.0
3.246946664317501,28.99592888575667,0.0,1.748982221439167,0.0,2.497964442878334,2.506106671364998,4.0,22.251017778560833,2.0,0.0
2.7713356182273334,25.409554793924222,0.5904452060757778,1.0,0.0,0.4095547939242222,6.5276438351393775,2.2286643817726666,19.457328763545334,2.0,0.0
3.0288536582011023,25.3237154472663,0.6762845527337008,1.0,0.0,0.3237154472662992,6.45897235781304,1.9711463417988977,18.942292683597795,2.0,0.0
1.312991180886147,25.895669606371285,0.10433039362871566,1.0,0.0,0.8956696063712843,6.916535685097028,3.687008819113853,22.374017638227706,2.0,0.0
1.8282059326055844,25.72393135579814,0.2760686442018615,1.0,0.0,0.7239313557981385,6.779145084638511,3.1717940673944156,21.34358813478883,2.0,0.0
1.8703349657734263,25.70988834474219,0.2901116552578088,1.0,0.0,0.7098883447421912,6.767910675793753,3.1296650342265737,21.259330068453146,2.0,0.0
1.3588335927719397,25.880388802409353,0.11961119759064653,1.0,0.0,0.8803888024093535,6.904311041927483,3.6411664072280603,22.282332814456122,2.0,0.0
2.463680437924014,25.512106520691994,0.48789347930800464,1.0,0.0,0.5121065206919954,6.609685216553596,2.536319562075986,20.072639124151973,2.0,0.0
1.8619314097954045,25.7126895300682,0.28731046993180154,1.0,0.0,0.7126895300681985,6.7701516240545585,3.1380685902045955,21.27613718040919,2.0,0.0
2.5502848022732225,25.48323839924226,0.5167616007577409,1.0,0.0,0.4832383992422591,6.586590719393808,2.4497151977267775,19.899430395453553,2.0,0.0
1.182745422243858,25.93908485925205,0.06091514074795268,1.0,0.0,0.9390848592520473,6.951267887401638,3.8172545777561417,22.634509155512283,2.0,0.0
3.1190522128161944,25.293649262394602,0.7063507376053981,1.0,0.0,0.2936492623946019,6.434919409915682,1.8809477871838056,18.76189557436761,2.0,0.0
1.0,19.18893070203956,0.0,1.0,0.0,1.0,7.0,4.0,21.29723267550989,0.29723267550988974,0.0
2.7705198834112217,25.409826705529593,0.5901732944704072,1.0,0.0,0.40982670552959277,6.527861364423674,2.2294801165887783,19.458960233177557,2.0,0.0
1.4244300478502752,25.85852331738324,0.1414766826167584,1.0,0.0,0.8585233173832416,6.886818653906594,3.575569952149725,22.15113990429945,2.0,0.0
2.807732509852351,25.397422496715883,0.6025775032841171,1.0,0.0,0.3974224967158829,6.517937997372706,2.192267490147649,19.3845349802953,2.0,0.0
1.0,25.04040432768472,0.0,1.0,0.0,1.0,7.0,4.0,22.76010108192118,1.76010108192118,0.0
1.3765817366113566,25.874472754462882,0.12552724553711891,1.0,0.0,0.8744727544628811,6.899578203570305,3.6234182633886434,22.246836526777287,2.0,0.0
1.0,20.934248490745272,0.0,1.0,0.0,1.0,7.0,4.0,21.73356212268632,0.733562122686318,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.2986389485696586,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.078888817418207,0.0
3.157382902330631,26.12348946355916,0.2808723658897897,1.7191276341102104,2.157382902330631,3.561744731779579,1.0,4.438255268220421,14.876510536440842,1.2808723658897896,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.0736135784201768,0.0
1.3939174897311508,28.474776680358467,0.8686941700896165,1.1313058299103835,0.3939174897311508,4.737388340179233,1.0,3.262611659820767,12.525223319641533,1.8686941700896165,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.584215290440299,0.0
4.0,27.187733869171495,0.8750935476685979,2.0,3.0,3.0,1.0,3.249812904662804,17.750187095337196,1.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.3343122910251024,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.7932385991600288,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.6830862972584413,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.1613839354306554,0.0
4.0,28.616303939711486,1.4465215758845944,2.0,3.0,3.0,1.0,2.106956848230811,18.893043151769188,1.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.977577435115363,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.0542763906151476,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.9259435315017486,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.6605060464996262,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.8502942860334282,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.8838047786579621,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.8650096560882745,0.0
1.5742896215496707,28.234280504600438,0.8085701261501098,1.19142987384989,0.5742896215496707,4.61714025230022,1.0,3.38285974769978,12.76571949539956,1.80857012615011,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.6607426593955252,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.0606716561469112,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.2367192872993495,0.0
2.1450636734168995,27.473248435444134,0.6183121088610335,1.3816878911389665,1.1450636734168995,4.236624217722067,1.0,3.763375782277933,13.526751564555866,1.6183121088610335,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.7552349585629834,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.4395535681572995,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.893776105705944,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.915400396342045,0.0
1.2093502679136021,28.72086630944853,0.9302165773621326,1.0697834226378675,0.20935026791360212,4.860433154724265,1.0,3.139566845275735,12.27913369055147,1.9302165773621325,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.546690387517272,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.0802050305765667,0.0
2.4055521545333747,27.12593046062217,0.5314826151555418,1.4685173848444582,1.4055521545333745,4.062965230311084,1.0,3.9370347696889163,13.874069539377832,1.5314826151555418,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.3342934506016983,0.0
4.0,27.098789195694113,0.8395156782776458,2.0,3.0,3.0,1.0,3.3209686434447083,17.679031356555292,1.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.8483987864402978,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.3988119078274088,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.0986239624688188,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.9669950858909528,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0966245590714028,0.0
1.5584929070740374,28.25534279056795,0.8138356976419875,1.1861643023580126,0.5584929070740374,4.627671395283975,1.0,3.3723286047160252,12.74465720943205,2.3723286047160252,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.114521302319777,0.0
3.361372717020871,25.851503043972173,0.21287576099304306,1.7871242390069568,2.361372717020871,3.4257515219860863,1.0,4.574248478013914,15.148496956027827,3.5742484780139137,0.0
2.6550989144199115,26.79320144744012,0.44830036186002953,1.5516996381399704,1.6550989144199115,3.8966007237200593,1.0,4.103399276279941,14.206798552559881,3.1033992762799407,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.9556267529904705,0.0
2.040923778550967,27.61210162859871,0.6530254071496776,1.3469745928503225,1.040923778550967,4.306050814299355,1.0,3.693949185700645,13.38789837140129,2.693949185700645,0.0
1.7024516159637337,28.063397845381687,0.7658494613454221,1.234150538654578,0.7024516159637337,4.531698922690844,1.0,3.468301077309156,12.936602154618312,2.468301077309156,0.0
4.0,25.0,2.129869429761174,1.2900435234129422,0.870130570238826,0.870130570238826,2.987878134443762,2.160174093651768,16.70995647658706,4.0,0.0
3.361554709078355,25.851260387895525,0.21281509697388157,1.7871849030261184,2.361554709078355,3.425630193947763,1.0,4.574369806052237,15.148739612104475,3.574369806052237,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.8289411157221585,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.4421907500153424,0.0
3.614971564038236,25.513371247949017,0.12834281198725472,1.8716571880127453,2.614971564038236,3.2566856239745094,1.0,4.7433143760254906,15.486628752050981,3.7433143760254906,0.0
1.9400733777941808,27.74656882960776,0.6866422074019397,1.3133577925980604,0.9400733777941808,4.373284414803879,1.0,3.626715585196121,13.253431170392242,2.626715585196121,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.3717656422376145,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.4373337996272677,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.634668833066967,0.0
4.0,25.0,2.778094408010512,1.0739685306631626,0.22190559198948812,0.22190559198948812,3.5928881141431446,1.2958741226526507,16.926031469336838,4.0,0.0
1.5395529933629537,28.280596008849393,0.8201490022123488,1.1798509977876512,0.5395529933629537,4.6402980044246975,1.0,3.3597019955753025,12.719403991150605,2.3597019955753025,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.353697335357312,0.0
3.2438188620256385,26.008241517299147,0.2520603793247872,1.7479396206752127,2.2438188620256385,3.5041207586495746,1.0,4.495879241350425,14.99175848270085,3.4958792413504254,0.0
4.0,25.0,2.419891662959654,1.1933694456801152,0.5801083370403459,0.5801083370403459,3.258565552095677,1.773477782720461,16.806630554319884,4.0,0.0
4.0,25.0,1.3290317811882981,1.5569894062705671,1.6709682188117019,1.6709682188117019,2.240429662442412,3.227957625082269,16.443010593729433,4.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.9805916789915203,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.9401527862268146,0.0
1.4606944290549295,28.385740761260095,0.8464351903150236,1.1535648096849764,0.4606944290549295,4.692870380630048,1.0,3.307129619369953,12.614259238739905,2.307129619369953,0.0
1.4953860592421462,28.339485254343806,0.8348713135859513,1.1651286864140487,0.4953860592421462,4.669742627171903,1.0,3.3302573728280973,12.660514745656194,2.3302573728280973,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.9062486523566649,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.865074107431826,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.4397763016490317,0.0
3.7557557253719676,25.325659032837375,0.08141475820934418,1.9185852417906557,2.7557557253719676,3.1628295164186886,1.0,4.837170483581311,15.674340967162623,3.8371704835813114,0.0
4.0,25.0,1.749845816347365,1.4167180612175452,1.250154183652635,1.250154183652635,2.6331894285908737,2.6668722448701803,16.583281938782456,4.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.4539035652317285,0.0
4.0,25.0,2.3985553615337727,1.2004815461554093,0.6014446384662273,0.6014446384662273,3.2386516707648543,1.8019261846216366,16.79951845384459,4.0,0.0
4.0,25.0,2.31277133673519,1.22907622108827,0.6872286632648099,0.6872286632648099,3.1585865809528437,1.9163048843530799,16.77092377891173,4.0,0.0
3.2405242619845054,26.012634317353992,0.25315857933849817,1.746841420661502,2.2405242619845054,3.506317158676996,1.0,4.493682841323004,14.987365682646008,3.493682841323004,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.0172062628614276,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.1085222570814026,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.9976857101905088,0.0
1.5381226027214945,28.28250319637134,0.8206257990928352,1.1793742009071648,0.5381226027214945,4.64125159818567,1.0,3.3587484018143297,12.71749680362866,2.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.3715305707774683,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.4751243830689815,0.0
4.0,25.0,1.381451069755192,1.5395163100816025,1.618548930244808,1.618548930244808,2.289354331771513,3.1580652403264104,16.460483689918398,2.920967379836795,0.0
4.0,25.0,0.027404190830766395,1.990865269723078,2.9725958091692335,2.9725958091692335,1.025577244775382,4.963461078892312,16.009134730276923,2.018269460553844,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.5324253323388053,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
1.5766085921127129,28.231188543849715,0.807797135962429,1.192202864037571,0.5766085921127129,4.6155942719248575,1.0,3.384405728075142,12.768811456150285,2.0,0.0
2.6045551397483666,26.860593147002177,0.4651482867505444,1.5348517132494557,1.6045551397483666,3.9302965735010886,1.0,4.069703426498911,14.139406852997823,2.0,0.0
4.0,25.0,2.0817931355000425,1.3060689548333193,0.9182068644999575,0.9182068644999575,2.943006926466706,2.224275819333277,16.693931045166682,3.3878620903333614,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.9614909338464923,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.5891214425046711,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.4621958617755983,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.7789992176257319,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.7379855354530596,0.0
4.0,25.0,1.9655112150845837,1.3448295949718054,1.0344887849154163,1.0344887849154163,2.834477134078945,2.3793183798872217,16.655170405028194,3.310340810056389,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.7930218498357187,0.0
2.9410830652218807,26.411889246370826,0.3529723115927065,1.6470276884072934,1.9410830652218807,3.705944623185413,1.0,4.294055376814587,14.588110753629174,2.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.3427128677859104,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.8187772223776553,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
1.908367746442348,27.788843004743537,0.697210751185884,1.302789248814116,0.9083677464423481,4.3944215023717685,1.0,3.605578497628232,13.211156995256463,2.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.7894892222296797,0.0
3.5733369032955,25.568884128939334,0.1422210322348334,1.8577789677651666,2.5733369032955,3.284442064469667,1.0,4.715557935530333,15.431115871060666,2.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.8031579237463693,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
4.0,25.0,1.4714734100883997,1.509508863303867,1.5285265899116003,1.5285265899116003,2.373375182749173,3.038035453215467,16.490491136696132,2.980982273392266,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.9703423105472542,0.0
2.793733865946293,26.608354845404943,0.4020887113512357,1.5979112886487643,1.793733865946293,3.8041774227024714,1.0,4.195822577297529,14.391645154595057,2.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.110682591812478,0.0
2.6687505881668234,26.77499921577757,0.44374980394439223,1.5562501960556077,1.6687505881668234,3.8874996078887847,1.0,4.112500392111215,14.22500078422243,2.0,0.0
1.5616845504610954,28.251087266051872,0.8127718165129681,1.187228183487032,0.5616845504610954,4.625543633025936,1.0,3.374456366974064,12.748912733948128,2.0,0.0
1.9286253081117275,27.761832922517698,0.6904582306294241,1.309541769370576,0.9286253081117275,4.380916461258848,1.0,3.619083538741152,13.238167077482304,2.0,0.0
1.3920652389619863,28.477246348050684,0.8693115870126712,1.130688412987329,0.3920652389619863,4.738623174025342,1.0,3.261376825974658,12.522753651949316,2.0,0.0
3.1304535845930856,26.159395220542553,0.28984880513563815,1.7101511948643617,2.1304535845930856,3.5796976102712765,1.0,4.4203023897287235,14.840604779457447,2.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
3.540088867747272,25.613214843003636,0.1533037107509092,1.8466962892490908,2.540088867747272,3.3066074215018184,1.0,4.693392578498182,15.386785156996364,2.0,0.0
1.0594752503915803,28.92069966614456,0.9801749165361399,1.0198250834638602,0.0594752503915803,4.9603498330722795,1.0,3.0396501669277205,12.079300333855441,2.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.9736430743688382,0.0
3.2989348048842317,25.93475359348769,0.2336883983719228,1.766311601628077,2.2989348048842317,3.467376796743846,1.0,4.532623203256154,15.065246406512308,2.0,0.0
2.663325567696348,26.78223257640487,0.4455581441012173,1.5544418558987827,1.663325567696348,3.8911162882024346,1.0,4.108883711797565,14.21776742359513,2.0,0.0
2.854456310683582,26.527391585755225,0.3818478964388061,1.6181521035611939,1.8544563106835816,3.7636957928776122,1.0,4.236304207122387,14.472608414244775,2.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.6946958419227949,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.0740093064457725,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.242538361485017,0.0
1.7212423435439685,28.038343541941376,0.7595858854853438,1.2404141145146563,0.7212423435439685,4.519171770970687,1.0,3.4808282290293127,12.961656458058625,2.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.384435709127679,0.0
4.0,25.0,0.2185197610030728,1.9271600796656423,2.7814802389969273,2.7814802389969273,1.2039517769362011,4.708640318662569,16.072839920334356,2.1456798406687154,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.813793777252463,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.5473947363320315,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0936450201158907,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.7297356592684894,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.8074981503123793,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.7751513923390347,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.7341915635740874,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.3049200793120528,0.0
