Number_of_casualties,minute,Age_band_of_driver,Number_of_vehicles_involved,Light_conditions,Day_of_week,Types_of_Junction,session,hour,Lanes_or_Medians,Accident_severity
1.0,2.8324732124141847,1.1675267875858153,1.0,1.8883154749427897,0.0,1.1340214300686524,1.0,17.055842262528603,0.22336905011442054,0.0
1.0,0.0,3.2667769818365437,1.0,0.0,2.199669054490368,2.5201323782038525,1.0,18.733223018163457,4.0,0.0
1.0,0.0,2.858390512137807,1.0,0.0,3.4248284635865796,2.0300686145653684,1.0,19.141609487862194,5.141609487862193,0.0
1.0,0.0,2.579180947195747,1.0,0.0,0.7104095264021264,4.678737147523828,2.0656142896031895,19.06561428960319,3.2895904735978734,0.0
1.0,0.0,2.884440091142958,1.0,0.0,3.3466797265711254,2.0613281093715496,1.0,19.11555990885704,5.115559908857042,0.0
1.0,0.0,2.174796406239472,1.0,0.0,5.475610781281585,1.209755687487366,1.0,19.825203593760527,5.825203593760528,0.0
1.0,0.0,3.3409383754638293,1.0,0.0,1.9771848736085114,2.609126050556595,1.0,18.65906162453617,4.0,0.0
1.0,0.0,0.2704723955150321,1.0,0.0,1.864763802242484,6.7565748440364715,3.797145703363726,20.797145703363725,2.135236197757516,0.0
1.0,2.3060164418698337,1.6939835581301663,1.0,1.5373442945798892,0.0,1.555186846504133,1.0,17.231327852710056,0.9253114108402216,0.0
1.0,0.0,2.5466343569895407,1.0,0.0,4.3600969290313785,1.6559612283874487,1.0,19.45336564301046,4.0,0.0
1.0,0.0,0.776977678319704,1.0,0.0,1.611511160840148,6.300720089512266,3.417266741260222,20.41726674126022,2.388488839159852,0.0
1.0,0.0,1.8242791240021154,1.0,0.0,1.0878604379989423,5.358148788398096,2.6317906569984135,19.63179065699841,2.912139562001058,0.0
1.0,0.0,3.5885879033870944,1.0,0.0,1.234236289838716,2.9063054840645135,1.0,18.411412096612906,4.411412096612906,0.0
1.0,2.9690701775720436,1.0309298224279564,1.0,1.9793801183813624,0.0,1.024743857942365,1.0,17.010309940809318,0.041239763237275184,0.0
1.0,0.0,3.433456842218921,1.0,0.0,1.6996294733432367,2.720148210662705,1.0,18.56654315778108,4.566543157781079,0.0
1.0,0.0,2.8671132280381224,1.0,0.0,0.5664433859809388,4.41959809476569,1.8496650789714082,18.84966507897141,3.433556614019061,0.0
1.0,0.0,1.8895584719435683,1.0,0.0,1.0552207640282159,5.299397375250789,2.5828311460423237,19.582831146042324,2.944779235971784,0.0
1.0,0.0,3.177579054844432,1.0,0.0,2.4672628354667046,2.413094865813318,1.0,18.822420945155567,4.0,0.0
1.0,0.2605158359023917,3.7394841640976084,1.0,0.1736772239349278,0.0,3.1915873312780865,1.0,17.913161388032535,3.6526455521301444,0.0
1.0,0.0,3.0829789136616945,1.0,0.0,2.7510632590149164,2.2995746963940333,1.0,18.917021086338305,4.0,0.0
1.0,0.0,3.320752309840694,1.0,0.0,2.0377430704779167,2.5849027718088333,1.0,18.679247690159304,4.0,0.0
1.0,0.0,2.1706467506350373,1.0,0.0,5.488059748094889,1.2047761007620443,1.0,19.829353249364964,5.829353249364963,0.0
1.0,0.0,0.42340093730035555,1.0,0.0,1.7882995313498222,6.61893915642968,3.6824492970247333,20.682449297024732,2.2117004686501778,0.0
1.0,1.8168982920060128,2.183101707993987,1.0,1.2112655280040086,0.0,1.9464813663951896,1.0,17.394367235997997,1.577468943991983,0.0
1.0,0.0,2.5745696150294775,1.0,0.0,4.2762911549115685,1.6894835380353725,1.0,19.42543038497052,4.0,0.0
1.0,1.7642576197429456,2.2357423802570544,1.0,1.176171746495297,0.0,1.9885939042056435,1.0,17.41191412675235,1.647656507009406,0.0
1.0,0.6930615608567162,3.3069384391432837,1.0,0.46204104057114415,0.0,2.8455507513146268,1.0,17.768979479714428,3.0759179188577117,0.0
1.0,0.0,0.974094207145956,1.0,0.0,1.512952896427022,6.12331521356864,3.269429344640533,20.269429344640532,2.487047103572978,0.0
1.0,0.0,3.4567368484661665,1.0,0.0,1.6297894546015006,2.7480842181594,1.0,18.543263151533832,4.0,0.0
1.0,1.0968878481168953,2.9031121518831045,1.0,0.7312585654112636,0.0,2.5224897215064837,1.0,17.634370717294367,2.537482869177473,0.0
1.0,2.5287155650672273,1.4712844349327727,1.0,1.685810376711485,0.0,1.3770275479462182,1.0,17.157094811644257,0.6283792465770301,0.0
1.0,0.0,3.2699040116914055,1.0,0.0,2.1902879649257834,2.5238848140296866,1.0,18.730095988308594,4.0,0.0
1.0,0.0,3.903702422284023,1.0,0.0,0.28889273314793207,3.284442906740827,1.0,18.096297577715976,4.0,0.0
1.0,0.0,3.9524365053472925,1.0,0.0,0.14269048395812245,3.342923806416751,1.0,18.047563494652707,4.0,0.0
1.0,0.0,2.53752489360071,1.0,0.0,4.387425319197869,1.6450298723208523,1.0,19.46247510639929,5.46247510639929,0.0
1.0,0.0,3.9094768136300813,1.0,0.0,0.2715695591097569,3.2913721763560972,1.0,18.090523186369918,4.0,0.0
1.0,0.0,0.01714780648274239,1.0,0.0,1.9914260967586288,6.984566974165531,3.9871391451379434,20.987139145137945,2.008573903241371,0.0
1.0,2.978395682848898,1.0216043171511018,1.0,1.9855971218992654,0.0,1.0172834537208817,1.0,17.007201439050366,0.02880575620146919,0.0
1.0,0.0,3.1608141115369475,1.0,0.0,2.5175576653891576,2.392976933844337,1.0,18.839185888463053,4.839185888463053,0.0
1.0,0.0,3.5048399476196668,1.0,0.0,1.4854801571409997,2.8058079371436,1.0,18.495160052380335,4.0,0.0
1.0,0.0,0.7696152804753247,1.0,0.0,1.6151923597623377,6.307346247572208,3.4227885396435065,20.422788539643506,2.3848076402376623,0.0
1.0,0.0,2.5394609132600134,1.0,0.0,4.38161726021996,1.6473530959120162,1.0,19.460539086739985,5.460539086739987,0.0
1.0,0.0,2.1199148459121355,1.0,0.0,5.640255462263594,1.1438978150945625,1.0,19.880085154087865,5.8800851540878645,0.0
1.0,0.0,3.565514631203881,1.0,0.0,1.303456106388357,2.8786175574446573,1.0,18.434485368796118,4.434485368796119,0.0
1.0,0.0,2.1045324240012464,1.0,0.0,5.686402727996262,1.1254389088014953,1.0,19.895467575998754,5.895467575998754,0.0
1.0,1.7957468054981955,2.2042531945018045,1.0,1.197164536998797,0.0,1.9634025556014434,1.0,17.4014177315006,1.6056709260024058,0.0
1.0,1.658351752155509,2.341648247844491,1.0,1.1055678347703393,0.0,2.073318598275593,1.0,17.44721608261483,1.7888643304593215,0.0
1.0,0.0,2.75142141188795,1.0,0.0,3.745735764336149,1.9017056942655404,1.0,19.24857858811205,5.24857858811205,0.0
1.0,0.0,2.91609564730542,1.0,0.0,0.5419521763472901,4.375513917425122,1.8129282645209353,18.812928264520934,3.45804782365271,0.0
1.0,0.0,3.258050172866394,1.0,0.0,2.225849481400818,2.5096602074396728,1.0,18.741949827133606,4.0,0.0
3.653099763794166,17.074932703451108,0.0,1.1156334120686116,0.3469002362058342,2.1156334120686116,1.2775201889646675,2.0,0.8843665879313886,2.4625336482744458,0.0
2.9749639155393446,15.266570441438251,0.0,1.3416786948202186,1.0250360844606554,2.3416786948202186,1.8200288675685243,2.0,0.6583213051797815,3.366714779280874,0.0
3.5926447583433463,16.913719355582256,0.0,1.135785080552218,0.4073552416566537,2.135785080552218,1.3258841933253231,2.0,0.8642149194477821,4.271570161104436,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,4.852108049789832,0.0
1.2201115004699368,10.586964001253165,0.0,1.9266294998433544,2.7798884995300632,2.9266294998433544,3.2239107996240506,2.0,0.07337050015664559,5.706517999373418,0.0
1.4054695353704776,11.081252094321274,0.0,1.8648434882098408,2.594530464629522,2.864843488209841,3.075624371703618,2.0,0.1351565117901592,5.459373952839363,0.0
1.7749543967350028,12.066545057960006,0.0,1.7416818677549992,2.2250456032649972,2.7416818677549992,2.780036482611998,2.0,0.2583181322450009,4.966727471019997,0.0
2.482755843678319,13.954015583142183,0.0,1.505748052107227,1.5172441563216812,2.505748052107227,2.2137953250573448,2.0,0.49425194789277294,4.022992208428908,0.0
1.5752632220265776,11.53403525873754,0.0,1.8082455926578076,2.4247367779734224,2.8082455926578076,2.939789422378738,2.0,0.1917544073421925,5.616491185315615,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,3.2856625184481385,0.0
3.3345000589267184,16.22533349047125,0.0,1.2218333136910937,0.6654999410732816,2.2218333136910937,1.5323999528586252,2.0,0.7781666863089062,2.8873332547643753,0.0
3.139225640497782,15.704601707994087,0.0,1.2869247865007392,0.8607743595022179,2.286924786500739,1.6886194876017742,2.0,0.7130752134992607,4.573849573001478,0.0
3.1835030471431174,15.822674792381648,0.0,1.272165650952294,0.8164969528568826,2.272165650952294,1.653197562285506,2.0,0.7278343490477058,3.0886626038091767,0.0
2.7105557215421925,14.561481924112513,0.0,1.4298147594859358,1.2894442784578075,2.429814759485936,2.031555422766246,2.0,0.5701852405140642,3.7192590379437434,0.0
3.233418169678091,15.955781785808242,0.0,1.2555272767739698,0.766581830321909,2.25552727677397,1.6132654642575273,2.0,0.7444727232260303,4.51105455354794,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,2.460886299739355,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,3.4438382413906563,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,2.226432637380732,0.0
2.6798421122615226,14.479578966030727,0.0,1.440052629246159,1.3201578877384772,2.440052629246159,2.0561263101907814,2.0,0.5599473707538409,4.880105258492318,0.0
3.0024269812680973,15.339805283381594,0.0,1.3325243395773008,0.9975730187319027,2.3325243395773008,1.798058414985522,2.0,0.6674756604226991,4.6650486791546015,0.0
2.4277433437195555,13.807315583252148,0.0,1.5240855520934815,1.5722566562804445,2.5240855520934815,2.2578053250243553,2.0,0.4759144479065185,3.144513312560889,0.0
2.6530069778464673,14.40801860759058,0.0,1.4489976740511774,1.3469930221535327,2.4489976740511774,2.077594417722826,2.0,0.5510023259488225,4.897995348102355,0.0
3.263573803415764,16.036196809108706,0.0,1.2454753988614118,0.7364261965842358,2.245475398861412,1.5891409572673885,2.0,0.7545246011385881,1.4728523931684716,0.0
3.9950188799847046,17.986717013292548,0.0,1.0016603733384317,0.004981120015295382,2.0016603733384315,1.003984896012236,2.0,0.9983396266615683,2.006641493353727,0.0
1.1428060415328702,10.38081611075432,0.0,1.95239798615571,2.8571939584671298,2.95239798615571,3.2857551667737037,2.0,0.04760201384429008,5.90479597231142,0.0
2.640486325134824,14.374630200359531,0.0,1.4531712249550586,1.3595136748651757,2.4531712249550583,2.0876109398921407,2.0,0.5468287750449414,2.7190273497303514,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,4.362480125143954,0.0
3.788353525578846,17.43560940154359,0.0,1.0705488248070512,0.21164647442115392,2.070548824807051,1.169317179536923,2.0,0.9294511751929487,2.282195299228205,0.0
1.464748603146668,11.239329608391115,0.0,1.8450837989511106,2.535251396853332,2.8450837989511104,3.0282011174826655,2.0,0.15491620104888937,5.690167597902221,0.0
3.4711446508209716,16.589719068855924,0.0,1.1762851163930095,0.5288553491790284,2.1762851163930095,1.4230842793432228,2.0,0.8237148836069905,2.705140465572038,0.0
1.3912564663298164,11.043350576879511,0.0,1.869581177890061,2.6087435336701836,2.869581177890061,3.086994826936147,2.0,0.13041882210993883,5.478324711560244,0.0
3.318572392153283,16.182859712408757,0.0,1.2271425359489057,0.6814276078467172,2.2271425359489054,1.5451420862773735,2.0,0.7728574640510943,2.9085701437956226,0.0
3.6782445914600244,17.141985577226734,0.0,1.1072518028466585,0.32175540853997564,2.1072518028466583,1.2574043268319803,2.0,0.8927481971533415,0.6435108170799513,0.0
3.239531552940777,15.972084141175406,0.0,1.2534894823530742,0.7604684470592229,2.253489482353074,1.6083747576473781,2.0,0.7465105176469258,4.506978964706148,0.0
3.8483361508679423,17.59556306898118,0.0,1.0505546163773527,0.15166384913205766,2.0505546163773527,1.1213310793056461,2.0,0.9494453836226474,0.3033276982641153,0.0
2.800943275328321,14.802515400875524,0.0,1.3996855748905594,1.1990567246716788,2.3996855748905594,1.9592453797373428,2.0,0.6003144251094404,3.5987422995622382,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,4.876145353105464,0.0
3.6022731328799034,16.939395021013077,0.0,1.1325756223733654,0.39772686712009664,2.1325756223733654,1.3181814936960774,2.0,0.8674243776266345,4.265151244746731,0.0
3.249173427459023,15.997795806557395,0.0,1.2502755241803256,0.7508265725409768,2.2502755241803256,1.6006612580327815,2.0,0.7497244758196744,4.500551048360651,0.0
3.515304112736345,16.707477633963585,0.0,1.1615652957545517,0.48469588726365487,2.161565295754552,1.3877567098109242,2.0,0.8384347042454483,4.323130591509104,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,3.8837250277114403,0.0
3.526865278772187,16.738307410059164,0.0,1.1577115737426045,0.47313472122781297,2.1577115737426045,1.3785077769822505,2.0,0.8422884262573956,2.6308462949704174,0.0
1.3455248653351202,10.921399640893654,0.0,1.8848250448882933,2.65447513466488,2.8848250448882933,3.123580107731904,2.0,0.11517495511170672,5.539300179553173,0.0
3.758908401845675,17.357089071588465,0.0,1.0803638660514419,0.24109159815432513,2.080363866051442,1.1928732785234604,2.0,0.9196361339485583,2.321455464205767,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,5.096314168950147,0.0
3.3565861567758124,16.284229751402165,0.0,1.2144712810747293,0.6434138432241876,2.2144712810747293,1.51473107457935,2.0,0.7855287189252708,1.2868276864483752,0.0
1.0029474617419285,10.007859897978477,0.0,1.9990175127526904,2.9970525382580715,2.9990175127526904,3.397642030606457,2.0,0.000982487247309538,5.994105076516143,0.0
3.789200174220625,17.437867131255,0.0,1.070266608593125,0.21079982577937484,2.070266608593125,1.1686398606234998,2.0,0.929733391406875,2.2810664343725,0.0
3.854828041237233,17.612874776632623,0.0,1.0483906529209222,0.1451719587627669,2.048390652920922,1.1161375670102136,2.0,0.9516093470790777,0.2903439175255338,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,2.255472878047388,0.0
2.646208642135002,14.389889712360006,0.0,1.4512637859549993,1.3537913578649978,2.4512637859549993,2.083033086291998,2.0,0.5487362140450007,3.805055143819997,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,5.291464466451623,0.0
1.2257038242498637,10.601876864666302,0.0,1.9247653919167123,2.7742961757501363,2.9247653919167123,3.219436940600109,2.0,0.07523460808328786,5.8495307838334245,0.0
2.866761363656044,14.978030303082782,0.0,1.3777462121146522,1.1332386363439562,2.377746212114652,1.906590909075165,2.0,0.6222537878853479,2.2664772726879123,0.0
2.6001994964168174,14.267198657111514,0.0,1.4666001678610607,1.3998005035831826,2.4666001678610607,2.1198404028665463,2.0,0.5333998321389392,4.9332003357221215,0.0
2.4168242622191607,13.778198032584427,0.0,1.5277252459269466,1.5831757377808393,2.5277252459269466,2.266540590224672,2.0,0.4722747540730535,4.110900983707786,0.0
1.306966897929253,10.818578394478008,0.0,1.897677700690249,2.693033102070747,2.8976777006902488,3.1544264816565977,2.0,0.10232229930975101,5.7953554013804975,0.0
3.6237613232876855,16.996696862100496,0.0,1.125412892237438,0.3762386767123145,2.125412892237438,1.3009909413698515,2.0,0.8745871077625619,0.752477353424629,0.0
3.183486307859983,15.822630154293288,0.0,1.272171230713339,0.8165136921400169,2.2721712307133393,1.6532109537120137,2.0,0.727828769286661,3.088684922853356,0.0
3.623289696227142,16.995439189939045,0.0,1.1255701012576194,0.3767103037728581,2.1255701012576194,1.3013682430182865,2.0,0.8744298987423806,0.7534206075457162,0.0
2.170531585196335,13.121417560523561,0.0,1.6098228049345549,1.829468414803665,2.609822804934555,2.463574731842932,2.0,0.390177195065445,3.65893682960733,0.0
2.8490216997833766,14.930724532755672,0.0,1.383659433405541,1.1509783002166234,2.383659433405541,1.9207826401732986,2.0,0.6163405665944589,2.301956600433247,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,4.08231138713591,0.0
3.949596005501048,17.865589348002793,0.0,1.0168013314996507,0.05040399449895183,2.016801331499651,1.0403231955991616,2.0,0.9831986685003493,0.10080798899790366,0.0
2.169946218157216,13.119856581752575,0.0,1.610017927280928,1.8300537818427842,2.610017927280928,2.4640430254742274,2.0,0.3899820727190719,4.440071709123712,0.0
3.446809999796698,16.52482666612453,0.0,1.184396666734434,0.5531900002033021,2.184396666734434,1.4425520001626415,2.0,0.815603333265566,2.737586666937736,0.0
2.769343836407878,14.718250230421008,0.0,1.410218721197374,1.230656163592122,2.4102187211973742,1.9845249308736976,2.0,0.589781278802626,3.640874884789496,0.0
1.9439217706898488,12.517124721839597,0.0,1.6853594097700504,2.056078229310151,2.6853594097700504,2.6448625834481208,2.0,0.3146405902299496,4.112156458620302,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,4.35281769384548,0.0
2.0569992063251195,12.818664550200317,0.0,1.6476669312249603,1.9430007936748805,2.6476669312249603,2.5544006349399044,2.0,0.3523330687750398,3.886001587349761,0.0
3.2949007045153436,16.119735212040915,0.0,1.2350330984948856,0.7050992954846564,2.2350330984948856,1.5640794363877253,2.0,0.7649669015051145,2.940132393979542,0.0
2.9995303679458343,15.332080981188891,0.0,1.3334898773513886,1.0004696320541657,2.3334898773513886,1.8003757056433325,2.0,0.6665101226486114,4.666979754702777,0.0
1.3486853971297859,10.929827725679429,0.0,1.8837715342900714,2.6513146028702144,2.883771534290071,3.121051682296171,2.0,0.11622846570992862,5.302629205740429,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,2.9044521099853964,0.0
2.3840442072163275,13.690784552576872,0.0,1.538651930927891,1.6159557927836725,2.538651930927891,2.292764634226938,2.0,0.4613480690721091,4.154607723711564,0.0
1.979559415560653,12.612158441495076,0.0,1.6734801948131155,2.020440584439347,2.6734801948131155,2.6163524675514775,2.0,0.3265198051868844,4.040881168878694,0.0
2.121672568376982,12.991126849005287,0.0,1.6261091438743391,1.8783274316230179,2.626109143874339,2.502661945298414,2.0,0.37389085612566075,4.5044365754973565,0.0
1.3902518373890653,11.04067156637084,0.0,1.869916054203645,2.6097481626109347,2.869916054203645,3.087798530088748,2.0,0.13008394579635507,5.73983210840729,0.0
1.936947226686336,12.49852593783023,0.0,1.6876842577712212,2.063052773313664,2.687684257771221,2.650442218650931,2.0,0.31231574222877867,4.750737031084885,0.0
1.5197240429154628,11.385930781107902,0.0,1.8267586523615122,2.480275957084537,2.8267586523615122,2.9842207656676294,2.0,0.17324134763848764,5.307034609446049,0.0
2.3728193695914293,13.66085165224381,0.0,1.5423935434695237,1.6271806304085707,2.5423935434695237,2.301744504326857,2.0,0.4576064565304764,4.169574173878095,0.0
2.583738237913423,14.223301967769128,0.0,1.472087254028859,1.416261762086577,2.472087254028859,2.1330094096692616,2.0,0.527912745971141,4.944174508057718,0.0
3.970058871072165,17.920156989525772,0.0,1.0099803763092785,0.02994112892783507,2.0099803763092785,1.023952903142268,2.0,0.9900196236907216,2.0399215052371136,0.0
3.306691504855337,16.1511773462809,0.0,1.2311028317148875,0.6933084951446631,2.2311028317148875,1.5546467961157304,2.0,0.7688971682851123,2.9244113268595506,0.0
2.5866816658111254,14.231151108829668,0.0,1.4711061113962915,1.4133183341888746,2.4711061113962915,2.1306546673510995,2.0,0.5288938886037085,4.942212222792583,0.0
2.1229847583133967,12.994626022169058,0.0,1.6256717472288678,1.8770152416866033,2.6256717472288678,2.5016121933492825,2.0,0.37432825277113224,5.2513434944577355,0.0
1.477020725848253,11.272055268928675,0.0,1.8409930913839156,2.522979274151747,2.8409930913839156,3.0183834193213976,2.0,0.15900690861608435,5.681986182767831,0.0
2.137893059906098,13.034381493082929,0.0,1.6207023133646339,1.862106940093902,2.620702313364634,2.4896855520751213,2.0,0.379297686635366,4.4828092534585355,0.0
2.6337397526413513,14.356639340376937,0.0,1.455420082452883,1.3662602473586487,2.455420082452883,2.0930081978869186,2.0,0.5445799175471171,3.8216803298115316,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,5.288761202176296,0.0
3.699742151304306,17.19931240347815,0.0,1.1000859495652313,0.30025784869569394,2.1000859495652313,1.2402062789565553,2.0,0.8999140504347687,2.4003437982609253,0.0
2.917351460469004,15.112937227917342,0.0,1.3608828465103322,1.0826485395309962,2.360882846510332,1.866118831624797,2.0,0.6391171534896679,3.4435313860413284,0.0
2.215099537643406,13.240265433715749,0.0,1.5949668207855314,1.7849004623565938,2.5949668207855314,2.427920369885275,2.0,0.4050331792144687,3.5698009247131877,0.0
3.3827684094205805,16.354049091788212,0.0,1.2057438635264732,0.6172315905794195,2.2057438635264734,1.4937852724635357,2.0,0.7942561364735268,2.822975454105893,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,5.4618036962101275,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,2.6488613861406107,0.0
1.0567692831959787,10.151384755189277,0.0,1.9810769056013404,2.9432307168040213,2.9810769056013404,3.354584573443217,2.0,0.01892309439865958,2.0,0.0
2.1852528179836286,13.160674181289675,0.0,1.6049157273387906,1.8147471820163714,2.6049157273387906,2.451797745613097,2.0,0.3950842726612095,2.0,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,4.23517587520706,0.0
1.5037784336916067,11.343409156510951,0.0,1.832073855436131,2.4962215663083933,2.832073855436131,2.9969772530467145,2.0,0.1679261445638689,2.0,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,4.679259164886029,0.0
3.883326343141641,17.68887024837771,0.0,1.0388912189527861,0.11667365685835884,2.038891218952786,1.093338925486687,2.0,0.9611087810472138,2.0,0.0
1.2427531504076685,10.64734173442045,0.0,1.9190822831974437,2.7572468495923315,2.9190822831974437,3.205797479673865,2.0,0.08091771680255622,2.0,0.0
1.027707645981654,10.073887055951078,0.0,1.9907641180061153,2.9722923540183457,2.9907641180061155,3.377833883214677,2.0,0.009235881993884698,2.0,0.0
3.124785456107954,15.66609454962121,0.0,1.2917381812973487,0.8752145438920458,2.2917381812973487,1.7001716351136367,2.0,0.7082618187026514,2.0,0.0
3.3800682387622856,16.346848636699427,0.0,1.2066439204125716,0.6199317612377144,2.2066439204125716,1.4959454089901716,2.0,0.7933560795874285,2.0,0.0
2.2488308712951675,13.330215656787113,0.0,1.583723042901611,1.7511691287048328,2.583723042901611,2.400935302963866,2.0,0.4162769570983891,2.0,0.0
2.0378026287407436,12.767473676641984,0.0,1.654065790419752,1.9621973712592564,2.654065790419752,2.569757897007405,2.0,0.3459342095802479,2.691868419160496,0.0
2.054905221564443,12.813080590838515,0.0,1.6483649261451856,1.9450947784355568,2.6483649261451854,2.5560758227484452,2.0,0.3516350738548144,2.0,0.0
3.515615354122273,16.70830761099273,0.0,1.1614615486259088,0.4843846458777268,2.161461548625909,1.3875077167021814,2.0,0.8385384513740911,3.6770769027481824,0.0
1.1734057978510062,10.462415460936016,0.0,1.942198067382998,2.8265942021489936,2.942198067382998,3.261275361719195,2.0,0.05780193261700206,2.0,0.0
3.38856884779677,16.36951692745805,0.0,1.2038103840677434,0.6114311522032301,2.2038103840677437,1.4891449217625843,2.0,0.7961896159322566,0.40762076813548687,0.0
1.425089641460529,11.133572377228077,0.0,1.8583034528464903,2.574910358539471,2.8583034528464903,3.059928286831577,2.0,0.14169654715350966,2.0,0.0
3.4624006066557587,16.56640161774869,0.0,1.179199797781414,0.5375993933442413,2.179199797781414,1.430079514675393,2.0,0.8208002022185862,0.35839959556282763,0.0
2.6243939595439807,14.331717225450616,0.0,1.458535346818673,1.375606040456019,2.458535346818673,2.100484832364815,2.0,0.541464653181327,2.0,0.0
3.5077692126975206,16.687384567193387,0.0,1.1640769291008266,0.4922307873024794,2.1640769291008266,1.3937846298419836,2.0,0.8359230708991735,2.0,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,2.584029595386839,0.0
1.434059223098528,11.157491261596075,0.0,1.8553135923004906,2.565940776901472,2.8553135923004906,3.0527526215211775,2.0,0.14468640769950936,2.0,0.0
1.6452926436679811,11.720780383114615,0.0,1.784902452110673,2.354707356332019,2.784902452110673,2.883765885065615,2.0,0.215097547889327,1.569804904221346,0.0
2.552577179435647,14.140205811828391,0.0,1.4824742735214511,1.447422820564353,2.482474273521451,2.1579382564514824,2.0,0.517525726478549,2.0,0.0
2.3290918771087354,13.544245005623296,0.0,1.556969374297088,1.6709081228912646,2.556969374297088,2.336726498313012,2.0,0.44303062570291185,2.0,0.0
1.7848019774072468,12.092805273085991,0.0,1.738399340864251,2.2151980225927534,2.738399340864251,2.7721584180742025,2.0,0.2616006591357489,2.0,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,3.120067839561577,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,5.064355635010529,0.0
1.233618421009333,10.62298245602489,0.0,1.9221271929968888,2.766381578990667,2.922127192996889,3.213105263192533,2.0,0.07787280700311106,2.0,0.0
3.6945698161212923,17.18551950965678,0.0,1.1018100612929027,0.3054301838787077,2.1018100612929027,1.2443441471029661,2.0,0.8981899387070974,2.0,0.0
2.1831010211197945,13.154936056319452,0.0,1.6056329929600686,1.8168989788802057,2.605632992960069,2.4535191831041647,2.0,0.39436700703993144,1.2112659859201371,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,5.012010070672066,0.0
1.4638324095332536,11.23688642542201,0.0,1.8453891968222487,2.5361675904667464,2.8453891968222487,3.028934072373397,2.0,0.15461080317775122,2.3092216063555027,0.0
3.3665204895438117,16.310721305450166,0.0,1.2111598368187293,0.6334795104561883,2.2111598368187293,1.5067836083649506,2.0,0.7888401631812706,2.0,0.0
1.7630639179495597,12.03483711453216,0.0,1.74564536068348,2.2369360820504403,2.74564536068348,2.789548865640352,2.0,0.2543546393165199,2.50870927863304,0.0
1.0073999816230215,10.019733284328058,0.0,1.9975333394589927,2.9926000183769785,2.9975333394589927,3.394080014701583,2.0,0.002466660541007193,2.0,0.0
3.331401186006489,16.217069829350635,0.0,1.2228662713311704,0.6685988139935111,2.2228662713311707,1.534879051194809,2.0,0.7771337286688296,3.554267457337659,0.0
2.7708959358627823,14.722389162300754,0.0,1.4097013547124058,1.2291040641372177,2.4097013547124058,1.983283251309774,2.0,0.5902986452875941,3.1805972905751885,0.0
3.0143691234899763,15.371650995973269,0.0,1.3285436255033414,0.9856308765100237,2.3285436255033414,1.788504701208019,2.0,0.6714563744966587,2.0,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,4.3945046303959865,0.0
1.6969554733350205,11.858547928893387,0.0,1.7676815088883266,2.3030445266649795,2.7676815088883266,2.8424356213319837,2.0,0.23231849111167346,2.0,0.0
1.0,10.0,0.0,2.0,3.0,3.0,3.4,2.0,0.0,3.316418240273003,0.0
1.0222417522211507,10.059311339256402,0.0,1.9925860825929498,2.9777582477788496,2.9925860825929496,3.3822065982230796,2.0,0.007413917407050219,2.0,0.0
3.7362459475713607,17.296655860190295,0.0,1.087918017476213,0.26375405242863925,2.087918017476213,1.2110032419429113,2.0,0.9120819825237869,2.0,0.0
2.3165974716542905,13.510926591078109,0.0,1.5611341761152364,1.6834025283457092,2.561134176115236,2.346722022676567,2.0,0.4388658238847636,2.0,0.0
1.5042413922363256,11.344643712630202,0.0,1.8319195359212248,2.4957586077636744,2.831919535921225,2.9966068862109396,2.0,0.1680804640787752,2.0,0.0
