Number_of_casualties,minute,Age_band_of_driver,Number_of_vehicles_involved,Light_conditions,Day_of_week,Types_of_Junction,session,hour,Lanes_or_Medians,Accident_severity
1.0,27.04174342583952,0.4464614682169372,1.0,0.4464614682169372,1.1488204894056457,7.0,4.0,22.70235902118871,2.0,0.0
2.3454510106207844,27.79393468082771,0.0,1.4484836702069281,0.0,1.8969673404138563,4.309097978758431,4.0,22.55151632979307,2.0,0.0
1.278301145672999,25.907232951442335,0.09276704855766627,1.0,0.0,0.9072329514423337,6.925786361153867,3.721698854327001,22.443397708654004,2.0,0.0
1.3484529761232158,25.88384900795893,0.11615099204107193,1.0,0.0,0.8838490079589281,6.9070792063671425,3.651547023876784,22.303094047753568,2.0,0.0
2.3137099775097756,25.562096674163406,0.43790332583659186,1.0,0.0,0.5620966741634081,6.649677339330727,2.6862900224902244,20.37258004498045,2.0,0.0
1.0,31.19022223200549,2.22438095657378,1.0,2.22438095657378,1.7414603188579267,7.0,4.0,21.517079362284147,2.0,0.0
1.0,27.042626571830024,0.44683995935572474,1.0,0.44683995935572474,1.1489466531185748,7.0,4.0,22.70210669376285,2.0,0.0
1.0,32.12034688216893,2.6230058066438264,1.0,2.6230058066438264,1.8743352688812756,7.0,4.0,21.25132946223745,2.0,0.0
2.951533660783757,25.34948877973875,0.6505112202612524,1.0,0.0,0.3494887797387476,6.479591023790999,2.048466339216243,19.096932678432484,2.0,0.0
1.0,32.35001703093235,2.7214358703995796,1.0,2.7214358703995796,1.9071452901331933,7.0,4.0,21.185709419733612,2.0,0.0
1.0,32.85344162700329,2.9371892687156964,1.0,2.9371892687156964,1.9790630895718988,7.0,4.0,21.041873820856203,2.0,0.0
1.8365338353759195,25.721155388208025,0.2788446117919732,1.0,0.0,0.7211553882080268,6.776924310566422,3.1634661646240803,21.326932329248162,2.0,0.0
2.8218095419161253,25.392730152694625,0.607269847305375,1.0,0.0,0.39273015269462497,6.5141841221557,2.1781904580838747,19.35638091616775,2.0,0.0
3.248705033017131,25.250431655660957,0.7495683443390436,1.0,0.0,0.2504316556609564,6.400345324528765,1.751294966982869,18.502589933965737,2.0,0.0
1.0,31.55640048267835,2.3813144925764353,1.0,2.3813144925764353,1.7937714975254784,7.0,4.0,21.412457004949044,2.0,0.0
1.0,32.31348424536633,2.7057789622998563,1.0,2.7057789622998563,1.9019263207666188,7.0,4.0,21.196147358466764,2.0,0.0
1.042818790579347,26.057091720772462,0.0,1.0142729301931155,0.0,1.0285458603862312,6.914362418841306,4.0,22.985727069806885,2.0,0.0
2.0626080467086245,25.64579731776379,0.3542026822362082,1.0,0.0,0.6457973177637918,6.716637854211034,2.9373919532913755,20.87478390658275,2.0,0.0
2.4264089463682703,27.901878595157694,0.0,1.4754696487894234,0.0,1.9509392975788469,4.147182107263459,4.0,22.524530351210576,2.0,0.0
2.412193901345514,25.529268699551494,0.47073130044850475,1.0,0.0,0.5292686995514952,6.623414959641196,2.587806098654486,20.175612197308972,2.0,0.0
2.0083093828689145,27.344412510491885,0.0,1.3361031276229713,0.0,1.672206255245943,4.983381234262171,4.0,22.663896872377027,2.0,0.0
3.898733887005634,25.033755370998122,0.9662446290018779,1.0,0.0,0.03375537099812209,6.227004296798498,1.1012661129943662,17.202532225988733,2.0,0.0
1.0,26.395401783722416,0.16945790730960708,1.0,0.16945790730960708,1.0564859691032025,7.0,4.0,22.887028061793597,2.0,0.0
3.3528714702033704,25.21570950993221,0.7842904900677902,1.0,0.0,0.21570950993220983,6.3725676079457685,1.6471285297966296,18.29425705959326,2.0,0.0
1.8261302915464253,27.101507055395235,0.0,1.2753767638488083,0.0,1.5507535276976168,5.3477394169071495,4.0,22.724623236151192,2.0,0.0
2.1489353658852526,25.617021544704915,0.38297845529508423,1.0,0.0,0.6170215447049158,6.6936172357639325,2.8510646341147474,20.702129268229495,2.0,0.0
1.4219900695215637,25.859336643492814,0.14066335650718786,1.0,0.0,0.8593366434928121,6.88746931479425,3.5780099304784363,22.156019860956874,2.0,0.0
2.8967781459236757,25.36774061802544,0.6322593819745586,1.0,0.0,0.36774061802544145,6.4941924944203535,2.1032218540763243,19.206443708152648,2.0,0.0
1.0,27.803464447539973,0.7729133346599887,1.0,0.7729133346599887,1.2576377782199963,7.0,4.0,22.484724443560008,2.0,0.0
1.0,27.90594804279208,0.8168348754823194,1.0,0.8168348754823194,1.2722782918274398,7.0,4.0,22.45544341634512,2.0,0.0
2.730862111368535,28.30781614849138,0.0,1.576954037122845,0.0,2.15390807424569,3.53827577726293,4.0,22.423045962877154,2.0,0.0
1.879962525722713,25.706679158092427,0.293320841907571,1.0,0.0,0.706679158092429,6.7653433264739435,3.1200374742772867,21.240074948554575,2.0,0.0
3.9603550396969216,25.013214986767693,0.9867850132323072,1.0,0.0,0.013214986767692838,6.210571989414154,1.0396449603030784,17.079289920606158,2.0,0.0
3.9505546710352273,25.01648177632159,0.9835182236784091,1.0,0.0,0.01648177632159087,6.213185421057273,1.0494453289647727,17.098890657929545,2.0,0.0
3.0696456684540583,28.759527557938746,0.0,1.689881889484686,0.0,2.379763778969372,2.8607086630918834,4.0,22.310118110515315,2.0,0.0
1.4714552851801281,25.84284823827329,0.15715176172670942,1.0,0.0,0.8428482382732906,6.874278590618633,3.528544714819872,22.057089429639742,2.0,0.0
2.6064663012435885,28.141955068324783,0.0,1.535488767081196,0.0,2.070977534162392,3.7870673975128235,4.0,22.464511232918802,2.0,0.0
1.1609684383283707,26.21462458443783,0.0,1.053656146109457,0.0,1.1073122922189138,6.678063123343259,4.0,22.946343853890543,2.0,0.0
1.0,29.05476570445006,1.309185301907168,1.0,1.309185301907168,1.4363951006357225,7.0,4.0,22.127209798728554,2.0,0.0
1.0,26.481438054420746,0.2063305947517483,1.0,0.2063305947517483,1.0687768649172495,7.0,4.0,22.862446270165503,2.0,0.0
2.1886731996080897,25.603775600130636,0.3962243998693632,1.0,0.0,0.6037756001306368,6.68302048010451,2.8113268003919103,20.62265360078382,2.0,0.0
3.5507091345283683,25.149763621823876,0.8502363781761227,1.0,0.0,0.14976362182387726,6.319810897459102,1.4492908654716317,17.898581730943263,2.0,0.0
1.0,26.274297333822965,0.11755600020984269,1.0,0.11755600020984269,1.0391853334032808,7.0,4.0,22.921629333193437,2.0,0.0
3.2060253419945917,25.264658219335136,0.7353417806648639,1.0,0.0,0.2646582193351361,6.4117265754681085,1.7939746580054083,18.587949316010818,2.0,0.0
3.0359309099705545,25.32135636334315,0.6786436366568515,1.0,0.0,0.32135636334314854,6.457085090674519,1.9640690900294455,18.92813818005889,2.0,0.0
3.8819456876787592,25.039351437440413,0.9606485625595864,1.0,0.0,0.039351437440413584,6.231481149952331,1.1180543123212408,17.236108624642483,2.0,0.0
1.830775340839479,25.72307488638684,0.27692511361315963,1.0,0.0,0.7230748863868404,6.778459909109472,3.169224659160521,21.338449318321043,2.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.409798758863427,0.0
3.2753672229050634,26.81158194273734,0.36231638854746817,2.0,3.0,3.3623163885474683,1.0,5.0,16.0,2.0869491656424044,0.0
3.664716182250384,25.83820954437404,0.167641908874808,2.0,3.0,3.167641908874808,1.0,5.0,16.0,1.502925726624424,0.0
2.766403091521693,28.08399227119577,0.6167984542391536,2.0,3.0,3.6167984542391536,1.0,5.0,16.0,2.8503953627174607,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.585331288803994,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.789009820901606,0.0
2.577422387342544,28.55644403164364,0.7112888063287278,2.0,3.0,3.711288806328728,1.0,5.0,16.0,3.1338664189861833,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.536373399082744,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.2231392178489564,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.8710441671129612,0.0
3.656214040067531,25.859464899831174,0.17189297996623454,2.0,3.0,3.1718929799662345,1.0,5.0,16.0,1.5156789398987036,0.0
2.5205382958169644,28.698654260457587,0.7397308520915178,2.0,3.0,3.739730852091518,1.0,5.0,16.0,3.219192556274553,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.992137345382878,0.0
3.236813052051442,26.907967369871397,0.3815934739742791,2.0,3.0,3.381593473974279,1.0,5.0,16.0,2.1447804219228375,0.0
2.03154638179135,29.921134045521626,0.984226809104325,2.0,3.0,3.984226809104325,1.0,5.0,16.0,3.952680427312975,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.2164294560669702,0.0
3.4545597958447054,26.36360051038824,0.2727201020776473,2.0,3.0,3.2727201020776473,1.0,5.0,16.0,1.818160306232942,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.2784337562317962,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.6036720940260478,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.8332401344447422,0.0
2.0079468599854264,29.980132850036433,0.9960265700072868,2.0,3.0,3.996026570007287,1.0,5.0,16.0,3.9880797100218603,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.8060469618181343,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.3714509810354705,0.0
3.6792535186605697,25.801866203348577,0.16037324066971526,2.0,3.0,3.160373240669715,1.0,5.0,16.0,1.4811197220091459,0.0
2.2195603984767205,29.4510990038082,0.8902198007616396,2.0,3.0,3.8902198007616398,1.0,5.0,16.0,3.670659402284919,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.6765971900484762,0.0
3.71525151639731,25.711871209006727,0.14237424180134506,2.0,3.0,3.142374241801345,1.0,5.0,16.0,1.4271227254040353,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.9972565804251678,0.0
2.766077335328405,28.084806661678986,0.6169613323357974,2.0,3.0,3.6169613323357974,1.0,5.0,16.0,2.8508839970073923,0.0
3.0857149254260694,27.285712686434827,0.4571425372869653,2.0,3.0,3.4571425372869653,1.0,5.0,16.0,2.371427611860896,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0185268661838025,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.4848990538248126,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.292813981428187,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.8337313840077594,0.0
2.944525754299627,27.63868561425093,0.5277371228501865,2.0,3.0,3.5277371228501866,1.0,5.0,16.0,2.5832113685505593,0.0
3.719724692775584,25.70068826806104,0.1401376536122082,2.0,3.0,3.140137653612208,1.0,5.0,16.0,1.4204129608366247,0.0
2.3327853028345205,29.1680367429137,0.8336073485827397,2.0,3.0,3.8336073485827398,1.0,5.0,16.0,4.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.0790425673611663,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.2018049881852795,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.380964556380138,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.699235098457251,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.289578829795101,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.386459061243639,0.0
2.093118221767043,29.767204445582394,0.9534408891164785,2.0,3.0,3.9534408891164787,1.0,5.0,16.0,4.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.8683758741758787,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0354152049251732,0.0
3.2705618650708406,26.8235953373229,0.3647190674645798,2.0,3.0,3.3647190674645797,1.0,5.0,16.0,4.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.230407328259209,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.1770213680144224,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.2061633070260047,0.0
3.2766782188199395,26.808304452950154,0.36166089059003037,2.0,3.0,3.3616608905900303,1.0,5.0,16.0,4.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.384573279212633,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.854544478533742,0.0
2.755306516198016,28.11173370950496,0.6223467419009919,2.0,3.0,3.622346741900992,1.0,5.0,16.0,4.0,0.0
3.858135363537256,25.35466159115686,0.07093231823137203,2.0,3.0,3.070932318231372,1.0,5.0,16.0,4.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.8767350924546022,0.0
3.35186164982015,26.620345875449626,0.32406917508992505,2.0,3.0,3.324069175089925,1.0,5.0,16.0,4.0,0.0
3.887693926610704,25.28076518347324,0.056153036694648106,2.0,3.0,3.0561530366946483,1.0,5.0,16.0,4.0,0.0
2.1109247047952695,29.722688238011827,0.9445376476023652,2.0,3.0,3.944537647602365,1.0,5.0,16.0,4.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.3128382753727053,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.6944001482567823,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.33675923071566,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.7616859352673186,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.280295389172339,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.658319626100821,0.0
2.6015815730325276,28.496046067418682,0.6992092134837361,2.0,3.0,3.699209213483736,1.0,5.0,16.0,4.0,0.0
2.4307856308429963,28.92303592289251,0.7846071845785019,2.0,3.0,3.784607184578502,1.0,5.0,16.0,4.0,0.0
3.7488345839207398,25.62791354019815,0.12558270803963012,2.0,3.0,3.12558270803963,1.0,5.0,16.0,4.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.1291647907305946,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.8006537813022216,0.0
2.5133547049170852,28.716613237707286,0.7433226475414575,2.0,3.0,3.7433226475414574,1.0,5.0,16.0,4.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.5926898499801223,0.0
2.5563824089876284,28.60904397753093,0.7218087955061858,2.0,3.0,3.7218087955061856,1.0,5.0,16.0,3.4436175910123716,0.0
3.985455412062488,25.03636146984378,0.007272293968756061,2.0,3.0,3.007272293968756,1.0,5.0,16.0,2.014544587937512,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.1920187838152327,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
3.259619337224402,26.850951656938996,0.3701903313877991,2.0,3.0,3.370190331387799,1.0,5.0,16.0,2.740380662775598,0.0
3.7052648411129354,25.73683789721766,0.1473675794435323,2.0,3.0,3.1473675794435323,1.0,5.0,16.0,2.2947351588870646,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
2.6466153406077098,28.383461648480726,0.6766923296961452,2.0,3.0,3.676692329696145,1.0,5.0,16.0,3.3533846593922902,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.612173574822488,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
3.136139178056882,27.159652054857794,0.43193041097155893,2.0,3.0,3.431930410971559,1.0,5.0,16.0,2.863860821943118,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.0426271809105225,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.7134591088453512,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.5176407990902363,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.1927698516855274,0.0
3.079527395592642,27.301181511018395,0.46023630220367895,2.0,3.0,3.460236302203679,1.0,5.0,16.0,2.920472604407358,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
2.572763327640218,28.568091680899453,0.7136183361798908,2.0,3.0,3.713618336179891,1.0,5.0,16.0,3.427236672359782,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.1371964614849963,0.0
3.3908187940139625,26.522953014965093,0.30459060299301877,2.0,3.0,3.3045906029930188,1.0,5.0,16.0,2.6091812059860375,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.4671055515909557,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.8185542578087213,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.424612071682096,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
3.7116814082450906,25.720796479387275,0.14415929587745469,2.0,3.0,3.1441592958774547,1.0,5.0,16.0,2.2883185917549094,0.0
3.171694989162333,27.070762527094168,0.4141525054188334,2.0,3.0,3.4141525054188335,1.0,5.0,16.0,2.828305010837667,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.567936803622413,0.0
3.4638105026781596,26.3404737433046,0.2680947486609202,2.0,3.0,3.2680947486609204,1.0,5.0,16.0,2.5361894973218404,0.0
3.326933612927705,26.682665967680737,0.3365331935361475,2.0,3.0,3.3365331935361473,1.0,5.0,16.0,2.673066387072295,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.5131376465003945,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.1771661980420074,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.119845524661661,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.095726086118769,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
2.45126840009279,28.871828999768027,0.7743657999536051,2.0,3.0,3.774365799953605,1.0,5.0,16.0,3.54873159990721,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
3.3590763742645926,26.60230906433852,0.3204618128677038,2.0,3.0,3.3204618128677037,1.0,5.0,16.0,2.6409236257354074,0.0
2.3432109331605586,29.141972667098603,0.8283945334197208,2.0,3.0,3.8283945334197207,1.0,5.0,16.0,3.6567890668394414,0.0
2.1672017498183225,29.581995625454194,0.9163991250908389,2.0,3.0,3.9163991250908388,1.0,5.0,16.0,3.8327982501816775,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.2991743530922695,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.6687673481613388,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.4053485362108455,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.134412479904109,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.176068027429969,0.0
2.9806023048292554,27.54849423792686,0.5096988475853724,2.0,3.0,3.5096988475853723,1.0,5.0,16.0,3.0193976951707446,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.040850424826187,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.8294121118479176,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.352749903923616,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.7056308051405615,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,3.206399144318451,0.0
3.4026930917272455,26.493267270681887,0.29865345413637734,2.0,3.0,3.2986534541363772,1.0,5.0,16.0,2.5973069082727545,0.0
2.590384929035267,28.524037677411833,0.7048075354823664,2.0,3.0,3.7048075354823666,1.0,5.0,16.0,3.409615070964733,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.4026639216962586,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.2755213564523562,0.0
2.5025726810114515,28.74356829747137,0.7487136594942742,2.0,3.0,3.7487136594942743,1.0,5.0,16.0,3.4974273189885485,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
2.255041457670193,29.362396355824515,0.8724792711649034,2.0,3.0,3.872479271164903,1.0,5.0,16.0,3.744958542329807,0.0
2.0760351711247473,29.809912072188133,0.9619824144376263,2.0,3.0,3.9619824144376263,1.0,5.0,16.0,3.9239648288752527,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,1.5320671064273386,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.5440048213116864,0.0
2.9952991736225525,27.511752065943618,0.5023504131887238,2.0,3.0,3.502350413188724,1.0,5.0,16.0,3.0047008263774475,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
3.320457305191572,26.69885673702107,0.3397713474042141,2.0,3.0,3.339771347404214,1.0,5.0,16.0,2.679542694808428,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
2.812354060002148,27.96911484999463,0.593822969998926,2.0,3.0,3.593822969998926,1.0,5.0,16.0,3.187645939997852,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
2.6467564479515744,28.383108880121064,0.6766217760242127,2.0,3.0,3.676621776024213,1.0,5.0,16.0,3.3532435520484256,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
4.0,25.0,0.0,2.0,3.0,3.0,1.0,5.0,16.0,2.0,0.0
1.3697814723799007,30.0,0.0,1.1232604907933004,0.0,5.630218527620099,2.8055664294614395,1.3697814723799007,20.2465209815866,4.0,0.0
1.0305149940063631,30.020343329337575,0.010171664668787717,1.0101716646687877,0.03051499400636315,5.989828335331213,3.187794002397455,1.0,19.979656670662425,3.969485005993637,0.0
2.4159458562062115,30.0,0.0,1.4719819520687372,0.0,4.5840541437937885,1.6896577533800412,2.4159458562062115,20.943963904137476,4.0,0.0
1.7837324065708446,30.52248827104723,0.2612441355236149,1.261244135523615,0.7837324065708448,5.738755864476385,2.886507037371662,1.0,19.47751172895277,3.2162675934291554,0.0
1.0,30.0,0.0,1.0,0.0,6.0,2.266731565851528,1.0,20.0,4.0,0.0
3.9500527893434083,30.0,0.0,1.9833509297811363,0.0,3.0499472106565917,0.05327702470036444,3.9500527893434083,21.96670185956227,4.0,0.0
1.0,30.0,0.0,1.0,0.0,6.0,1.1493647316069593,1.0,20.0,4.0,0.0
2.090990450983811,30.72732696732254,0.3636634836612702,1.3636634836612702,1.0909904509838106,5.63633651633873,2.763603819606476,1.0,19.27267303267746,2.909009549016189,0.0
3.064563861276615,30.0,0.0,1.6881879537588718,0.0,3.935436138723385,0.9977985479716103,3.064563861276615,21.376375907517744,4.0,0.0
2.0023241586996376,30.0,0.0,1.3341080528998792,0.0,4.997675841300362,2.1308542307203866,2.0023241586996376,20.668216105799758,4.0,0.0
2.2350726711664737,30.0,0.0,1.4116908903888246,0.0,4.764927328833526,1.8825891507557615,2.2350726711664737,20.82338178077765,4.0,0.0
1.1750511685731335,30.116700779048756,0.11670077904875575,1.058350389524378,0.17505116857313363,5.941649610475622,3.0716291430463687,1.0,19.883299220951244,3.883299220951244,0.0
1.3862667313547148,30.257511154236475,0.12875557711823826,1.1287555771182383,0.3862667313547148,5.8712444228817615,3.045493307458114,1.0,19.742488845763525,3.6137332686452854,0.0
1.0,30.0,0.0,1.0,0.0,6.0,1.5130031109944935,1.0,20.0,4.0,0.0
1.0,30.0,0.0,1.0,0.0,6.0,1.05839356853112,1.0,20.0,4.0,0.0
3.3106008477517843,30.0,0.0,1.770200282583928,0.0,3.6893991522482157,0.7353590957314302,3.3106008477517843,21.540400565167857,4.0,0.0
3.749809642433191,30.0,0.0,1.9166032141443972,0.0,3.250190357566809,1.1834729288823267,3.749809642433191,21.833206428288793,2.1667935717112057,0.0
1.930335678291993,30.0,0.0,1.3101118927639976,0.0,5.069664321708007,2.5177538359192053,1.930335678291993,20.620223785527994,3.3797762144720047,0.0
2.1223818787294824,30.748254585819655,0.748254585819655,1.3741272929098276,1.1223818787294824,5.625872707090172,2.3769199555983795,1.0,19.251745414180345,3.251745414180345,0.0
1.0,30.0,0.0,1.0,0.0,6.0,3.0742440971727163,1.0,20.0,4.0,0.0
1.1723733476341627,30.0,0.0,1.057457782544721,0.0,5.827626652365837,3.0161350958568933,1.1723733476341627,20.11491556508944,4.0,0.0
3.8587876648572,31.905858443238134,1.9058584432381334,1.9529292216190668,2.8587876648572,5.047070778380934,1.1035557124380535,1.0,18.094141556761866,2.0941415567618664,0.0
1.6470269236773873,30.0,0.0,1.2156756412257956,0.0,5.352973076322613,2.509837948077454,1.6470269236773873,20.43135128245159,4.0,0.0
1.0,30.0,0.0,1.0,0.0,6.0,2.7015685938353675,1.0,20.0,4.0,0.0
1.805319715566025,30.0,0.0,1.268439905188675,0.0,5.194680284433975,2.609432208584915,1.805319715566025,20.53687981037735,3.46312018962265,0.0
1.9302085030021634,30.62013900200144,0.31006950100072117,1.3100695010007213,0.9302085030021635,5.689930498999279,2.827916598799135,1.0,19.37986099799856,3.0697914969978366,0.0
2.481489732554713,30.987659821703144,0.493829910851571,1.493829910851571,1.4814897325547132,5.506170089148429,2.607404106978115,1.0,19.012340178296856,2.518510267445287,0.0
2.2096794406313953,30.0,0.0,1.4032264802104653,0.0,4.790320559368604,1.9096752633265117,2.2096794406313953,20.80645296042093,4.0,0.0
1.1539061433732374,30.10260409558216,0.10260409558215833,1.0513020477910793,0.1539061433732375,5.948697952208921,3.087135494859626,1.0,19.89739590441784,3.8973959044178415,0.0
1.8748499493960942,30.583233299597396,0.29161664979869806,1.291616649798698,0.8748499493960942,5.708383350201302,2.8500600202415622,1.0,19.416766700402604,3.1251500506039056,0.0
2.424062526782054,30.949375017854702,0.9493750178547027,1.4746875089273512,1.4240625267820541,5.525312491072649,2.155687480359827,1.0,19.050624982145298,3.0506249821452975,0.0
1.0,30.0,0.0,1.0,0.0,6.0,1.360294399606203,1.0,20.0,4.0,0.0
3.9290444092909222,30.0,0.0,1.9763481364303075,0.0,3.0709555907090778,0.07568596342301603,3.9290444092909222,21.952696272860614,4.0,0.0
1.387126569147794,30.258084379431864,0.2580843794318628,1.1290421897159315,0.3871265691477942,5.870957810284069,2.916107182624951,1.0,19.741915620568136,3.741915620568137,0.0
1.9209049695829474,30.0,0.0,1.3069683231943157,0.0,5.079095030417053,2.21770136577819,1.9209049695829474,20.61393664638863,4.0,0.0
1.127394646518278,30.084929764345517,0.042464882172759344,1.0424648821727593,0.12739464651827803,5.95753511782724,3.149042141392689,1.0,19.915070235654483,3.872605353481722,0.0
