Number_of_casualties,minute,Age_band_of_driver,Number_of_vehicles_involved,Light_conditions,Day_of_week,Types_of_Junction,session,hour,Lanes_or_Medians,Accident_severity
1.0,30.0,0.0,1.0,0.0,6.0,1.9790564934892674,1.0,20.0,4.0,0.0
3.1037541511488156,31.402502767432544,1.4025027674325437,1.7012513837162717,2.1037541511488156,5.298748616283728,1.657246955824202,1.0,18.597497232567456,2.5974972325674566,0.0
1.0,30.0,0.0,1.0,0.0,6.0,1.8335907604364599,1.0,20.0,4.0,0.0
1.04962674746234,30.0,0.0,1.0165422491541132,0.0,5.95037325253766,3.1470648027068377,1.04962674746234,20.033084498308227,4.0,0.0
3.6710259572083723,30.0,0.0,1.890341985736124,0.0,3.3289740427916277,0.35090564564440285,3.6710259572083723,21.78068397147225,4.0,0.0
2.3053897449307845,30.0,0.0,1.435129914976928,0.0,4.6946102550692155,1.8075842720738302,2.3053897449307845,20.870259829953856,4.0,0.0
1.0,30.0,0.0,1.0,0.0,6.0,3.0411481438757395,1.0,20.0,4.0,0.0
3.133667632097423,31.422445088064947,0.7112225440324743,1.7112225440324744,2.133667632097423,5.288777455967526,2.346532947161031,1.0,18.577554911935053,1.8663323679025772,0.0
2.417066440176406,30.0,0.0,1.472355480058802,0.0,4.582933559823594,2.1608179438706356,2.417066440176406,20.944710960117604,3.055289039882396,0.0
2.156221049668709,30.0,0.0,1.3854070165562362,0.0,4.843778950331291,1.9666975470200438,2.156221049668709,20.770814033112472,4.0,0.0
1.0,30.0,0.0,1.0,0.0,6.0,1.9855473453945003,1.0,20.0,4.0,0.0
1.9802970791284942,30.0,0.0,1.3267656930428315,0.0,5.019702920871506,2.4811154753057707,1.9802970791284942,20.653531386085664,3.346468613914337,0.0
1.714945864139636,30.47663057609309,0.4766305760930907,1.2383152880465453,0.714945864139636,5.761684711953455,2.6757063662976,1.0,19.52336942390691,3.5233694239069093,0.0
3.7230169027295794,31.81534460181972,1.8153446018197195,1.9076723009098597,2.7230169027295794,5.0923276990901405,1.2031209379983085,1.0,18.18465539818028,2.1846553981802805,0.0
3.4137140358762594,30.0,0.0,1.8045713452920866,0.0,3.5862859641237406,0.625371695065323,3.4137140358762594,21.60914269058417,4.0,0.0
1.9988689311591559,30.0,0.0,1.3329563103863853,0.0,5.001131068840844,2.1345398067635672,1.9988689311591559,20.665912620772772,4.0,0.0
1.8709606223360429,30.580640414890695,0.5806404148906952,1.2903202074453475,0.8709606223360428,5.7096797925546525,2.5612955436202354,1.0,19.419359585109305,3.419359585109305,0.0
3.2674090196848793,30.0,0.0,1.7558030065616266,0.0,3.7325909803151207,0.7814303790027952,3.2674090196848793,21.511606013123252,4.0,0.0
3.3167868878244353,31.544524591882958,1.5445245918829569,1.7722622959414784,2.3167868878244353,5.227737704058521,1.5010229489287474,1.0,18.455475408117042,2.455475408117043,0.0
1.0,30.0,0.0,1.0,0.0,6.0,3.186612350429882,1.0,20.0,4.0,0.0
3.553580989641027,30.0,0.0,1.8511936632136756,0.0,3.446419010358973,1.3273739409299137,3.553580989641027,21.702387326427353,2.2976126735726488,0.0
1.0,30.0,0.0,1.0,0.0,6.0,2.216558296628813,1.0,20.0,4.0,0.0
1.2902462093215323,30.19349747288102,0.19349747288102148,1.0967487364405106,0.2902462093215322,5.903251263559489,2.9871527798308763,1.0,19.80650252711898,3.8065025271189787,0.0
1.0,30.0,0.0,1.0,0.0,6.0,1.8344303554659307,1.0,20.0,4.0,0.0
1.962355500028842,30.64157033335256,0.6415703333525613,1.3207851666762807,0.962355500028842,5.679214833323719,2.4942726333121827,1.0,19.35842966664744,3.3584296666474387,0.0
1.0,30.0,0.0,1.0,0.0,6.0,1.1560122565539248,1.0,20.0,4.0,0.0
3.4113868126420384,30.0,0.0,1.8037956042140126,0.0,3.5886131873579616,1.431649670729172,3.4113868126420384,21.607591208428026,2.3924087915719747,0.0
1.5038355105627992,30.3358903403752,0.3358903403751994,1.1679451701875996,0.5038355105627991,5.8320548298124,2.830520625587281,1.0,19.6641096596248,3.664109659624801,0.0
3.3207643064694015,30.0,0.0,1.7735881021564672,0.0,3.6792356935305985,0.724518073099305,3.3207643064694015,21.547176204312933,4.0,0.0
1.7597860246103911,30.0,0.0,1.2532620082034636,0.0,5.240213975389609,2.3895615737489164,1.7597860246103911,20.506524016406928,4.0,0.0
1.8628103875165425,30.0,0.0,1.2876034625055142,0.0,5.137189612483457,2.2796689199823548,1.8628103875165425,20.575206925011027,4.0,0.0
3.9514905789006267,31.96766038593375,1.9676603859337511,1.9838301929668756,2.9514905789006267,5.016169807033124,1.0355735754728737,1.0,18.03233961406625,2.032339614066249,0.0
1.3448342685204107,30.0,0.0,1.1149447561734702,0.0,5.655165731479589,2.8321767802448954,1.3448342685204107,20.22988951234694,4.0,0.0
3.2338219538249824,31.48921463588332,0.7446073179416608,1.7446073179416608,2.2338219538249824,5.255392682058339,2.306471218470007,1.0,18.51078536411668,1.7661780461750176,0.0
3.235054043526291,30.0,0.0,1.7450180145087635,0.0,3.764945956473709,1.5609603680807203,3.235054043526291,21.490036029017528,2.509963970982473,0.0
1.6282290682075615,30.41881937880504,0.20940968940252047,1.2094096894025204,0.6282290682075614,5.790590310597479,2.9487083727169754,1.0,19.58118062119496,3.3717709317924385,0.0
3.6469939350463663,31.764662623364245,1.7646626233642442,1.882331311682122,2.6469939350463663,5.1176686883178775,1.2588711142993314,1.0,18.235337376635755,2.235337376635756,0.0
1.267313099523372,30.17820873301558,0.17820873301558127,1.0891043665077906,0.2673130995233719,5.91089563349221,3.003970393682861,1.0,19.82179126698442,3.8217912669844187,0.0
3.150589054146044,30.0,0.0,1.7168630180486815,0.0,3.849410945853956,1.6229013602929008,3.150589054146044,21.43372603609736,2.566273963902637,0.0
1.0,30.0,0.0,1.0,0.0,6.0,3.199250102560806,1.0,20.0,4.0,0.0
3.1326460031340195,30.0,0.0,1.7108820010446733,0.0,3.8673539968659805,1.636059597701719,3.1326460031340195,21.421764002089347,2.5782359979106535,0.0
2.6185504601496397,0.0,2.0,2.3814495398503603,3.0,3.525798159401442,6.008231196389063,2.525798159401442,17.23710092029928,2.0,0.0
2.3789276805967052,0.0,2.0,2.6210723194032948,3.0,4.484289277613179,5.385211969551434,3.4842892776131795,16.75785536119341,2.0,0.0
2.6500632241158844,0.0,2.0,2.3499367758841156,3.0,3.3997471035364635,6.090164382701299,2.3997471035364635,17.30012644823177,2.0,0.0
2.6663955725630673,0.0,2.0,2.3336044274369327,3.0,3.334417709747731,6.1326284886639755,2.334417709747731,17.332791145126134,2.0,0.0
2.0,0.0,0.7755317433523738,3.0,3.0,6.0,5.134680953988576,5.0,16.0,2.0,0.0
2.2015638304919434,0.0,2.0,2.7984361695080566,3.0,5.1937446780322265,4.924065959279053,4.1937446780322265,16.403127660983888,2.4031276609838867,0.0
2.3078913600855575,0.0,2.0,2.6921086399144425,3.0,4.768434559657771,5.200517536222449,3.768434559657771,16.615782720171115,2.6157827201711146,0.0
2.874476971864864,0.0,2.0,2.125523028135136,3.0,2.502092112540543,6.673640126848648,1.5020921125405429,17.748953943729727,2.0,0.0
2.835516386059785,0.0,2.0,2.164483613940215,3.0,2.6579344557608597,6.572342603755441,1.6579344557608597,17.67103277211957,3.6710327721195704,0.0
2.336503761494516,0.0,2.0,2.663496238505484,3.0,4.6539849540219365,5.274909779885742,3.653984954021936,16.67300752298903,2.6730075229890318,0.0
2.9884519677871912,0.0,2.0,2.0115480322128088,3.0,2.0461921288512346,6.969975116246697,1.0461921288512346,17.976903935574384,3.9769039355743825,0.0
2.0,0.0,0.10617708061015607,3.0,3.0,6.0,5.536293751633906,5.0,16.0,2.0,0.0
2.0,0.0,0.5754971520390024,3.0,3.0,6.0,5.254701708776598,5.0,16.0,2.0,0.0
2.205915805316256,0.0,2.0,2.794084194683744,3.0,5.176336778734976,4.935381093822265,4.176336778734976,16.41183161063251,2.411831610632512,0.0
2.231418148946197,0.0,2.0,2.768581851053803,3.0,5.074327404215213,5.001687187260112,4.074327404215213,16.462836297892395,2.0,0.0
2.4771105425159683,0.0,2.0,2.5228894574840317,3.0,4.091557829936127,5.6404874105415175,3.091557829936127,16.954221085031936,2.9542210850319366,0.0
2.0748383236441117,0.0,2.0,2.9251616763558883,3.0,5.700646705423553,4.594579641474691,4.700646705423553,16.149676647288224,2.0,0.0
2.8980717178056628,0.0,3.7961434356113255,2.1019282821943372,3.0,2.4077131287773494,6.734986466294723,1.4077131287773494,17.796143435611324,1.1019282821943372,0.0
2.408223692504723,0.0,2.0,2.591776307495277,3.0,4.367105229981108,5.46138160051228,3.367105229981108,16.816447385009447,2.0,0.0
2.35704086483185,0.0,2.7140817296637003,2.64295913516815,3.0,4.571836540672599,5.328306248562811,3.571836540672599,16.7140817296637,1.6429591351681498,0.0
2.0,0.0,1.0933113944019017,3.0,3.0,6.0,4.944013163358859,5.0,16.0,2.0,0.0
2.0,0.0,0.15414646431464663,3.0,3.0,6.0,5.507512121411212,5.0,16.0,2.0,0.0
2.910957143570003,0.0,2.0,2.089042856429997,3.0,2.3561714257199897,6.768488573282006,1.3561714257199897,17.821914287140004,3.821914287140005,0.0
2.2564773798085342,0.0,2.512954759617069,2.7435226201914658,3.0,4.974090480765862,5.06684118750219,3.974090480765862,16.51295475961707,1.7435226201914655,0.0
2.0,0.0,0.9018605677764631,3.0,3.0,6.0,5.058883659334122,5.0,16.0,2.0,0.0
2.0,0.0,1.1346633163347672,3.0,3.0,6.0,4.91920201019914,5.0,16.0,2.0,0.0
2.045918420257892,0.0,2.0,2.954081579742108,3.0,5.816326318968432,4.51938789267052,4.816326318968432,16.091836840515786,2.091836840515784,0.0
2.0,0.0,0.95084857040674,3.0,3.0,6.0,5.029490857755956,5.0,16.0,2.0,0.0
2.767555159984269,0.0,3.5351103199685383,2.232444840015731,3.0,2.9297793600629234,6.3956434159591,1.9297793600629234,17.53511031996854,1.2324448400157308,0.0
2.77283210441342,0.0,2.0,2.22716789558658,3.0,2.9086715823463205,6.409363471474892,1.9086715823463205,17.54566420882684,2.0,0.0
2.0,0.0,0.5320943086933132,3.0,3.0,6.0,5.280743414784012,5.0,16.0,2.0,0.0
2.203411345480958,0.0,2.0,2.796588654519042,3.0,5.186354618076168,4.928869498250491,4.186354618076168,16.406822690961917,2.0,0.0
2.0,0.0,1.853583081461878,3.0,3.0,6.0,4.487850151122873,5.0,16.0,2.0,0.0
2.1690478738870684,0.0,2.0,2.8309521261129316,3.0,5.323808504451727,4.839524472106378,4.323808504451727,16.338095747774137,2.0,0.0
2.009914937943974,0.0,2.0,2.990085062056026,3.0,5.960340248224105,4.425778838654332,4.960340248224105,16.019829875887947,2.0198298758879476,0.0
2.7557864589910297,0.0,2.0,2.2442135410089703,3.0,2.976854164035882,6.3650447933766765,1.976854164035882,17.511572917982058,3.511572917982059,0.0
2.20456619018928,0.0,2.0,2.79543380981072,3.0,5.1817352392428795,4.931872094492129,4.1817352392428795,16.409132380378562,2.0,0.0
2.4354394358089664,0.0,2.0,2.5645605641910336,3.0,4.2582422567641345,5.532142533103313,3.258242256764134,16.870878871617933,2.8708788716179328,0.0
2.0,0.0,1.8147773944406087,3.0,3.0,6.0,4.511133563335635,5.0,16.0,2.0,0.0
2.538374018543704,0.0,3.076748037087408,2.461625981456296,3.0,3.8465039258251834,5.799772448213631,2.8465039258251834,17.07674803708741,1.461625981456296,0.0
2.0,0.0,1.183115396498353,3.0,3.0,6.0,4.890130762100989,5.0,16.0,2.0,0.0
2.2731312369135876,0.0,2.546262473827175,2.7268687630864124,3.0,4.90747505234565,5.110141215975328,3.9074750523456503,16.546262473827174,1.7268687630864126,0.0
2.9500267820666264,0.0,2.0,2.0499732179333736,3.0,2.1998928717334945,6.8700696333732285,1.1998928717334945,17.900053564133252,2.0,0.0
2.310416798701097,0.0,2.0,2.689583201298903,3.0,4.758332805195613,5.207083676622853,3.758332805195612,16.620833597402193,2.0,0.0
2.6696724334719923,0.0,2.0,2.3303275665280077,3.0,3.3213102661120306,6.14114832702718,2.3213102661120306,17.339344866943986,2.0,0.0
2.0,0.0,0.07244456483613271,3.0,3.0,6.0,5.55653326109832,5.0,16.0,2.0,0.0
2.697986442688188,0.0,2.0,2.302013557311812,3.0,3.208054229247247,6.214764750989289,2.208054229247247,17.395972885376377,3.395972885376376,0.0
2.687387193567738,0.0,2.0,2.312612806432262,3.0,3.2504512257290488,6.187206703276118,2.2504512257290488,17.374774387135474,2.0,0.0
2.7833894792170337,0.0,3.5667789584340674,2.2166105207829663,3.0,2.866442083131865,6.436812645964288,1.866442083131865,17.566778958434067,1.2166105207829663,0.0
2.649937665958048,0.0,2.0,2.350062334041952,3.0,3.400249336167809,6.089837931490925,2.400249336167809,17.299875331916095,3.2998753319160956,0.0
2.409155080827325,0.0,2.81831016165465,2.590844919172675,3.0,4.3633796766907,5.463803210151045,3.3633796766907,16.81831016165465,1.590844919172675,0.0
2.2339895934695555,0.0,2.0,2.7660104065304445,3.0,5.064041626121778,5.008372943020845,4.064041626121778,16.46797918693911,2.0,0.0
2.9566749679371656,0.0,3.913349935874331,2.0433250320628344,3.0,2.1733001282513382,6.88735491663663,1.1733001282513382,17.91334993587433,1.0433250320628344,0.0
2.6457308285338277,0.0,2.0,2.3542691714661723,3.0,3.41707668586469,6.078900154187951,2.41707668586469,17.291461657067654,2.0,0.0
2.0069729654939086,0.0,2.013945930987817,2.9930270345060914,3.0,5.972108138024366,4.418129710284163,4.972108138024366,16.013945930987816,1.9930270345060914,0.0
2.0,0.0,1.2480248555161642,3.0,3.0,6.0,4.851185086690301,5.0,16.0,2.0,0.0
2.041192098527846,0.0,2.0,2.958807901472154,3.0,5.835231605888616,4.5070994561724,4.835231605888616,16.082384197055692,2.0,0.0
2.0,0.0,0.2854561957200028,3.0,3.0,6.0,5.4287262825679985,5.0,16.0,2.0,0.0
2.220763413296594,0.0,2.441526826593188,2.779236586703406,3.0,5.116946346813624,4.973984874571145,4.116946346813624,16.441526826593186,1.779236586703406,0.0
2.539107149465144,0.0,2.0,2.460892850534856,3.0,3.843571402139425,5.801678588609374,2.843571402139425,17.078214298930288,3.0782142989302876,0.0
2.0,0.0,1.598742829395521,3.0,3.0,6.0,4.640754302362687,5.0,16.0,2.0,0.0
2.6383763072286475,0.0,2.0,2.3616236927713525,3.0,3.4464947710854097,6.059778398794483,2.4464947710854097,17.276752614457294,3.276752614457295,0.0
2.6518822746931,0.0,2.0,2.3481177253069,3.0,3.392470901227601,6.09489391420206,2.392470901227601,17.303764549386198,2.0,0.0
2.7647678458684113,0.0,3.5295356917368226,2.2352321541315887,3.0,2.9409286165263553,6.38839639925787,1.9409286165263553,17.52953569173682,1.2352321541315887,0.0
2.525799882727959,0.0,2.0,2.474200117272041,3.0,3.896800469088165,5.767079695092693,2.896800469088165,17.05159976545592,3.0515997654559177,0.0
2.0,0.0,0.33489410617591675,3.0,3.0,6.0,5.39906353629445,5.0,16.0,2.0,0.0
2.7619188874979095,0.0,2.0,2.2380811125020905,3.0,2.952324450008361,6.380989107494566,1.9523244500083612,17.52383777499582,2.0,0.0
2.5167587139678087,0.0,2.0,2.4832412860321913,3.0,3.9329651441287643,5.743572656316303,2.9329651441287643,17.033517427935617,2.0,0.0
2.8523658853568197,0.0,2.0,2.1476341146431803,3.0,2.5905364585727204,6.616151301927731,1.5905364585727204,17.70473177071364,2.0,0.0
2.122710795721207,0.0,2.0,2.877289204278793,3.0,5.509156817115174,4.7190480688751375,4.509156817115174,16.245421591442412,2.245421591442413,0.0
2.140246529901976,0.0,2.0,2.859753470098024,3.0,5.439013880392097,4.764640977745137,4.439013880392097,16.280493059803952,2.0,0.0
2.98988222501049,0.0,3.9595289000419593,2.01011777498951,3.0,2.0404710999580407,6.985835115014686,1.0404710999580407,17.97976445002098,1.01011777498951,0.0
2.130787456717461,0.0,0.26157491343492145,2.869212543282539,3.0,5.476850173130157,5.783102439404445,4.476850173130157,16.26157491343492,2.0,0.0
2.6306843159527276,0.0,2.522737263810911,2.3693156840472724,3.0,3.477262736189089,6.482958042333819,2.477262736189089,17.261368631905455,1.3693156840472722,0.0
2.6390124000788058,0.0,1.278024800157612,2.3609875999211942,3.0,3.443950399684776,6.494617360110328,2.443950399684776,17.278024800157613,2.0,0.0
2.387077555963423,0.0,1.5483102238536923,2.612922444036577,3.0,4.451689776146308,6.141908578348792,3.4516897761463077,16.774155111926845,1.612922444036577,0.0
2.0,0.0,0.871303615150548,3.0,3.0,6.0,5.077217830909671,5.0,16.0,2.0,0.0
2.0,0.0,1.0340367717230972,3.0,3.0,6.0,4.979577936966142,5.0,16.0,2.0,0.0
2.476719057088145,0.0,0.9534381141762904,2.523280942911855,3.0,4.093123771647419,6.267406679923403,3.093123771647419,16.95343811417629,2.0,0.0
2.6304267518367586,0.0,1.2608535036735173,2.3695732481632414,3.0,3.4782929926529653,6.482597452571462,2.4782929926529653,17.260853503673516,2.0,0.0
2.06352224830966,0.0,0.12704449661931982,2.93647775169034,3.0,5.745911006761361,5.688931147633523,4.745911006761361,16.12704449661932,2.0,0.0
2.229556971111565,0.0,0.9182278844462592,2.770443028888435,3.0,5.081772115553741,5.92137975955619,4.081772115553741,16.45911394222313,1.7704430288884352,0.0
2.566873360385272,0.0,1.1337467207705436,2.433126639614728,3.0,3.7325065584589128,6.39362270453938,2.7325065584589128,17.133746720770542,2.0,0.0
2.562624723261769,0.0,1.1252494465235385,2.437375276738231,3.0,3.749501106952923,6.387674612566477,2.749501106952923,17.12524944652354,2.0,0.0
2.2415473078309383,0.0,0.48309461566187606,2.7584526921690617,3.0,5.033810768676248,5.938166230963313,4.033810768676248,16.483094615661877,2.0,0.0
2.092965602382524,0.0,0.1859312047650472,2.907034397617476,3.0,5.628137590469906,5.730151843335532,4.628137590469906,16.185931204765048,2.185931204765047,0.0
2.209551488667592,0.0,0.4191029773351842,2.790448511332408,3.0,5.161794045329632,5.893372084134628,4.161794045329632,16.419102977335186,2.0,0.0
2.5296495248774153,0.0,1.0592990497548307,2.4703504751225847,3.0,3.8814019004903386,6.341509334828381,2.8814019004903386,17.05929904975483,2.0,0.0
2.0,0.0,0.7642271542291714,3.0,3.0,6.0,5.141463707462497,5.0,16.0,2.0,0.0
2.2958159927746626,0.0,0.5916319855493248,2.7041840072253374,3.0,4.81673602890135,6.014142389884527,3.8167360289013503,16.591631985549324,2.591631985549325,0.0
2.0484316913683958,0.0,0.09686338273679174,2.9515683086316042,3.0,5.806273234526417,5.667804367915754,4.806273234526417,16.096863382736792,2.0968633827367915,0.0
2.052636049417352,0.0,0.10527209883470445,2.947363950582648,3.0,5.7894558023305915,5.673690469184293,4.7894558023305915,16.105272098834703,2.1052720988347042,0.0
2.0,0.0,1.6253447173642528,3.0,3.0,6.0,4.624793169581449,5.0,16.0,2.0,0.0
2.5497949827159108,0.0,2.1991799308636426,2.4502050172840892,3.0,3.8008200691363574,6.369712975802274,2.8008200691363574,17.09958996543182,1.4502050172840892,0.0
2.933394133438666,0.0,3.7335765337546647,2.066605866561334,3.0,2.2664234662453353,6.906751786814133,1.2664234662453353,17.866788266877332,1.0666058665613338,0.0
2.0,0.0,0.49142452603642517,3.0,3.0,6.0,5.305145284378145,5.0,16.0,2.0,0.0
2.1388383800072406,0.0,0.27767676001448094,2.8611616199927594,3.0,5.444646479971038,5.794373732010136,4.444646479971038,16.27767676001448,2.277676760014481,0.0
2.030055016790528,0.0,0.06011003358105649,2.969944983209472,3.0,5.879779932837887,5.642077023506739,4.879779932837887,16.060110033581058,2.0,0.0
2.0,0.0,1.186993555421525,3.0,3.0,6.0,4.887803866747085,5.0,16.0,2.0,0.0
2.593544452200025,0.0,1.1870889044000499,2.406455547799975,3.0,3.6258221911999002,6.4309622330800345,2.6258221911999002,17.18708890440005,3.18708890440005,0.0
2.21521237364121,0.0,0.4304247472824203,2.78478762635879,3.0,5.139150505435159,5.901297323097694,4.139150505435159,16.43042474728242,2.4304247472824203,0.0
2.408604049171227,0.0,0.8172080983424543,2.591395950828773,3.0,4.365583803315092,6.172045668839718,3.3655838033150913,16.817208098342455,2.0,0.0
2.0,0.0,0.23946652653412315,3.0,3.0,6.0,5.456320084079525,5.0,16.0,2.0,0.0
2.1474684277394758,0.0,0.5898737109579035,2.8525315722605242,3.0,5.410126289042097,5.806455798835266,4.410126289042097,16.29493685547895,1.8525315722605242,0.0
2.6311455018450767,0.0,1.2622910036901538,2.3688544981549233,3.0,3.4754179926196924,6.483603702583108,2.4754179926196924,17.262291003690155,3.262291003690154,0.0
2.315514945656661,0.0,1.2620597826266442,2.684485054343339,3.0,4.737940217373356,6.041720923919325,3.737940217373356,16.63102989131332,1.684485054343339,0.0
2.3022001188089094,0.0,1.2088004752356367,2.6977998811910906,3.0,4.791199524764363,6.0230801663324725,3.7911995247643633,16.604400237617817,1.6977998811910908,0.0
2.6000712799944488,0.0,1.200142559988897,2.3999287200055512,3.0,3.599714880022206,6.440099791992228,2.599714880022206,17.200142559988898,2.0,0.0
2.2466796254788917,0.0,0.4933592509577831,2.7533203745211083,3.0,5.013281498084433,5.9453514756704475,4.013281498084433,16.493359250957784,2.0,0.0
2.0,0.0,0.03206297146828052,3.0,3.0,6.0,5.580762217119031,5.0,16.0,2.0,0.0
2.0,0.0,0.6110250266300932,3.0,3.0,6.0,5.233384984021944,5.0,16.0,2.0,0.0
2.8740028079269857,0.0,1.7480056158539716,2.1259971920730143,3.0,2.5039887682920567,6.8236039310977805,1.5039887682920567,17.748005615853973,3.7480056158539714,0.0
2.87573482951941,0.0,1.7514696590388206,2.12426517048059,3.0,2.497060681922359,6.826028761327175,1.4970606819223589,17.751469659038822,2.0,0.0
2.918643250787797,0.0,1.8372865015755944,2.081356749212203,3.0,2.3254269968488113,6.886100551102916,1.3254269968488113,17.837286501575594,3.837286501575594,0.0
2.1932782746243817,0.0,0.7731130984975265,2.8067217253756183,3.0,5.226886901502473,5.870589584474134,4.226886901502473,16.386556549248763,1.8067217253756183,0.0
2.0,0.0,1.3396910571791385,3.0,3.0,6.0,4.796185365692517,5.0,16.0,2.0,0.0
2.0,0.0,0.9844091913029405,3.0,3.0,6.0,5.0093544852182355,5.0,16.0,2.0,0.0
2.0,0.0,0.5263372955989158,3.0,3.0,6.0,5.28419762264065,5.0,16.0,2.0,0.0
2.0,0.0,1.287395442967446,3.0,3.0,6.0,4.827562734219533,5.0,16.0,2.0,0.0
2.6100210749272073,0.0,1.2200421498544147,2.3899789250727927,3.0,3.5599157002911705,6.45402950489809,2.5599157002911705,17.220042149854415,2.0,0.0
2.1448386825173276,0.0,0.28967736503465535,2.8551613174826724,3.0,5.42064526993069,5.802774155524259,4.42064526993069,16.289677365034656,2.289677365034655,0.0
2.0,0.0,1.5219429994238072,3.0,3.0,6.0,4.686834200345716,5.0,16.0,2.0,0.0
2.9106412361657696,0.0,1.8212824723315393,2.0893587638342304,3.0,2.3574350553369214,6.874897730632077,1.3574350553369214,17.82128247233154,2.0,0.0
2.3089885865600106,0.0,0.6179771731200208,2.6910114134399894,3.0,4.7640456537599585,6.0325840211840145,3.7640456537599585,16.61797717312002,2.0,0.0
2.0991711825909927,0.0,0.19834236518198511,2.9008288174090073,3.0,5.603315269636029,5.738839655627389,4.603315269636029,16.198342365181986,2.0,0.0
2.0,0.0,0.7269950989088583,3.0,3.0,6.0,5.163802940654685,5.0,16.0,2.0,0.0
2.0,0.0,1.6982402603847069,3.0,3.0,6.0,4.581055843769176,5.0,16.0,2.0,0.0
2.462270065889272,0.0,0.924540131778544,2.537729934110728,3.0,4.150919736442912,6.24717809224498,3.150919736442912,16.924540131778542,2.0,0.0
2.0,0.0,1.5278442462222128,3.0,3.0,6.0,4.683293452266673,5.0,16.0,2.0,0.0
2.0,0.0,1.1707408370813288,3.0,3.0,6.0,4.897555497751203,5.0,16.0,2.0,0.0
2.9757602077156045,0.0,1.9515204154312091,2.0242397922843955,3.0,2.0969591691375817,6.966064290801846,1.0969591691375817,17.951520415431208,2.0,0.0
2.5570900610042537,0.0,1.1141801220085072,2.4429099389957463,3.0,3.7716397559829855,6.379926085405955,2.7716397559829855,17.114180122008506,3.1141801220085075,0.0
2.7826899725385763,0.0,3.130759890154306,2.2173100274614237,3.0,2.869240109845694,6.695765961554007,1.8692401098456939,17.565379945077154,1.2173100274614235,0.0
2.3847055878853713,0.0,0.7694111757707425,2.6152944121146287,3.0,4.461177648458515,6.138587823039519,3.461177648458515,16.769411175770742,2.7694111757707427,0.0
2.4490946776366007,0.0,0.898189355273201,2.5509053223633993,3.0,4.203621289453598,6.228732548691241,3.203621289453598,16.8981893552732,2.0,0.0
2.0,0.0,0.540559222764869,3.0,3.0,6.0,5.2756644663410786,5.0,16.0,2.0,0.0
2.253656197669296,0.0,0.5073123953385918,2.746343802330704,3.0,4.985375209322816,5.955118676737014,3.9853752093228163,16.50731239533859,2.507312395338592,0.0
2.553028592676819,0.0,1.1060571853536378,2.446971407323181,3.0,3.7878856292927243,6.374240029747546,2.7878856292927243,17.106057185353638,2.0,0.0
2.6712070453451906,0.0,1.3424140906903812,2.3287929546548094,3.0,3.3151718186192376,6.539689863483266,2.3151718186192376,17.342414090690383,2.0,0.0
2.0357776221220956,0.0,0.07155524424419091,2.9642223778779044,3.0,5.856889511511618,5.650088670970933,4.856889511511618,16.07155524424419,2.0,0.0
2.0,0.0,0.07828145016006238,3.0,3.0,6.0,5.553031129903962,5.0,16.0,2.0,0.0
2.0278432798614903,0.0,0.05568655972298053,2.9721567201385097,3.0,5.888626880554039,5.638980591806086,4.888626880554039,16.05568655972298,2.0,0.0
2.5332003173047277,12.199201903828367,1.5332003173047277,2.4667996826952723,3.0,5.0,5.786320824992292,3.9335993653905446,12.466799682695273,4.0,0.0
2.0,10.166447512708796,0.41677624364560206,2.416776243645602,3.0,5.583223756354398,5.916381766521435,3.833552487291204,11.833552487291204,2.833552487291204,0.0
2.0,10.098240209282917,0.4508798953585412,2.450879895358541,3.0,5.549120104641458,5.827712272067793,3.9017597907170822,11.901759790717083,2.9017597907170822,0.0
2.0,9.0,1.4840056035687779,3.0,3.0,5.0,4.980806724282534,5.0,13.0,4.0,0.0
2.0,10.12102407252677,0.43948796373661436,2.4394879637366143,3.0,5.560512036263385,5.857331294284803,3.8789759274732285,11.87897592747323,4.0,0.0
2.0,9.602005394361237,0.6989973028193815,2.6989973028193814,3.0,5.301002697180619,5.182607012669608,4.397994605638763,12.397994605638763,4.0,0.0
2.0,9.0,1.9143845908986523,3.0,3.0,5.0,5.497261509078383,5.0,13.0,4.0,0.0
2.0,10.701875141529737,0.14906242923513213,2.149062429235132,3.0,5.850937570764868,6.612437683988657,3.2981248584702643,11.298124858470263,4.0,0.0
2.0,9.0,1.5007780643338524,3.0,3.0,5.0,5.0009336772006225,5.0,13.0,4.0,0.0
2.0,10.223119542001134,0.38844022899943287,2.388440228999433,3.0,5.611559771000567,5.990055404601475,3.7768804579988657,11.776880457998866,4.0,0.0
2.0,9.0,1.6097636958755177,3.0,3.0,5.0,5.131716435050621,5.0,13.0,4.0,0.0
2.2408422922617004,10.445053753570201,1.2408422922617004,2.7591577077382996,3.0,5.0,5.026189959880421,4.518315415476599,12.7591577077383,4.0,0.0
2.0,9.0,1.159422392531404,3.0,3.0,5.0,4.591306871037685,5.0,13.0,4.0,0.0
2.0,9.0,1.8899456186155361,3.0,3.0,5.0,5.467934742338643,5.0,13.0,4.0,0.0
2.0,9.782790589483238,0.6086047052583807,2.6086047052583807,3.0,5.391395294741619,5.41762776632821,4.2172094105167615,12.217209410516762,4.0,0.0
2.0,10.817507471471997,0.09124626426400162,2.0912462642640017,3.0,5.908753735735998,6.762759712913596,3.1824925285280035,11.182492528528003,4.0,0.0
